Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00223,1.0,1.0,1,2IFC,SC,,no_response,False,,True,,,,False,0.049999999999999996,,,
,,,1,WM_probe,SC,,2,False,2.315559099894017,False,,,,False,,1.0,1.0,0.0
00223,1.0,1.0,2,2IFC,CC,,no_response,False,,True,right,0.00032279989682137966,True,True,0.049999999999999996,,,
,,,2,WM_probe,CC,,4,False,1.694259700132534,False,,,,False,,1.0,0.0,0.0
00223,1.0,1.0,3,2IFC,SC,,no_response,False,,True,,,,False,0.06294627058970836,,,
,,,3,WM_probe,SC,,4,False,1.1953948000445962,False,,,,False,,2.0,1.0,0.0
00223,1.0,1.0,4,2IFC,CC,,no_response,False,,True,,,,False,0.06294627058970836,,,
,,,4,WM_probe,CC,,3,False,1.7671489999629557,False,,,,False,,1.0,0.0,0.0
00223,1.0,1.0,5,2IFC,CC,,right,True,0.9091119999065995,False,,,,True,0.0792446596230557,,,
,,,5,WM_probe,CC,,no_response,False,,True,2,0.0003479002043604851,False,False,,1.0,0.0,0.0
00223,1.0,1.0,6,2IFC,SC,,left,False,0.9829816999845207,False,,,,False,0.0792446596230557,,,
,,,6,WM_probe,SC,,3,True,1.9730597001034766,False,,,,True,,3.0,0.0,0.0
00223,1.0,1.0,7,2IFC,CC,,right,False,0.9728613998740911,False,,,,False,0.06294627058970836,,,
,,,7,WM_probe,CC,,4,False,2.459737200057134,False,,,,False,,2.0,0.0,0.0
00223,1.0,1.0,8,2IFC,CC,,left,False,0.8784225999843329,False,,,,False,0.0792446596230557,,,
,,,8,WM_probe,CC,,1,True,1.7012875000946224,False,,,,True,,1.0,0.0,0.0
00223,1.0,1.0,9,2IFC,SC,,no_response,False,,True,right,0.00032640015706419945,False,False,0.09976311574844403,,,
,,,9,WM_probe,SC,,2,True,2.4383569001220167,False,,,,True,,2.0,0.0,0.0
00223,1.0,1.0,10,2IFC,CI,,no_response,False,,True,left,0.00020870007574558258,True,True,0.049999999999999996,,,
,,,10,WM_probe,CI,,1,True,2.249880600022152,False,,,,True,,1.0,0.0,0.0
00223,1.0,1.0,11,2IFC,CC,,left,True,0.8226730001624674,False,,,,True,0.09976311574844403,,,
,,,11,WM_probe,CC,,2,True,2.9751793001778424,False,,,,True,,2.0,0.0,0.0
00223,1.0,1.0,12,2IFC,CI,,left,False,0.7688525000121444,False,,,,False,0.06294627058970836,,,
,,,12,WM_probe,CI,,no_response,False,,True,1,0.00028169993311166763,True,True,,1.0,0.0,0.0
00223,1.0,1.0,13,2IFC,CI,,no_response,False,,True,left,0.0003068998921662569,False,False,0.0792446596230557,,,
,,,13,WM_probe,CI,,4,True,2.062118799891323,False,,,,True,,4.0,0.0,0.0
00223,1.0,1.0,14,2IFC,CI,,left,False,0.7001797999255359,False,,,,False,0.09976311574844403,,,
,,,14,WM_probe,CI,,4,True,1.5982457001227885,False,,,,True,,4.0,0.0,0.0
00223,1.0,1.0,15,2IFC,CI,,left,False,0.7373627999331802,False,,,,False,0.12559432157547906,,,
,,,15,WM_probe,CI,,3,True,2.793941100127995,False,,,,True,,3.0,0.0,0.0
00223,1.0,1.0,16,2IFC,CI,,right,True,0.7307969001121819,False,,,,True,0.15811388300841903,,,
,,,16,WM_probe,CI,,2,False,2.6089073000475764,False,,,,False,,1.0,0.0,0.0
00223,1.0,1.0,17,2IFC,CI,,left,True,0.7130998000502586,False,,,,True,0.12559432157547906,,,
,,,17,WM_probe,CI,,no_response,False,,True,4,0.0003785998560488224,False,False,,3.0,0.0,0.0
00223,1.0,1.0,18,2IFC,CI,,left,True,0.6889648002106696,False,,,,True,0.12559432157547906,,,
,,,18,WM_probe,CI,,3,True,2.981516999891028,False,,,,True,,3.0,0.0,0.0
00223,1.0,1.0,19,2IFC,CI,,no_response,False,,True,right,0.00040740007534623146,True,True,0.12559432157547906,,,
,,,19,WM_probe,CI,,4,False,2.5184317999519408,False,,,,False,,1.0,0.0,0.0
