Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,left,True,0.43721249885857105,False,,,,True,0.049999999999999996,,,
1,WM_probe,CI,,2,False,2.010714700445533,False,,,,False,,3.0,0.0,0.0
2,2IFC,CI,,no_response,False,,True,left,0.0004374999552965164,False,False,0.03971641173621406,,,
2,WM_probe,CI,,4,True,2.2225494999438524,False,,,,True,,4.0,0.0,0.0
3,2IFC,CC,,right,True,0.8898710012435913,False,,,,True,0.049999999999999996,,,
3,WM_probe,CC,,2,True,1.5207248982042074,False,,,,True,,2.0,0.0,0.0
4,2IFC,CC,,left,True,0.5537742003798485,False,,,,True,0.03971641173621406,,,
4,WM_probe,CC,,2,False,1.5483557991683483,False,,,,False,,4.0,0.0,0.0
5,2IFC,SC,,right,True,0.2553853988647461,False,,,,True,0.049999999999999996,,,
5,WM_probe,SC,,3,True,1.514189900830388,False,,,,True,,3.0,0.0,0.0
6,2IFC,CI,,left,True,0.5998764988034964,False,,,,True,0.049999999999999996,,,
6,WM_probe,CI,,1,True,2.147487100213766,False,,,,True,,1.0,0.0,0.0
7,2IFC,SC,,right,True,0.31277310103178024,False,,,,True,0.03971641173621406,,,
7,WM_probe,SC,,3,False,2.1496548987925053,False,,,,False,,1.0,1.0,0.0
8,2IFC,SC,,right,True,0.3746373001486063,False,,,,True,0.031547867224009644,,,
8,WM_probe,SC,,2,True,2.482667699456215,False,,,,True,,2.0,0.0,0.0
9,2IFC,CI,,right,True,0.27999510057270527,False,,,,True,0.049999999999999996,,,
9,WM_probe,CI,,4,True,2.3182347994297743,False,,,,True,,4.0,0.0,0.0
10,2IFC,SC,,right,True,0.26630779914557934,False,,,,True,0.025059361681363596,,,
10,WM_probe,SC,,2,False,2.3138394001871347,False,,,,False,,3.0,0.0,1.0
11,2IFC,CC,,no_response,False,,True,right,0.00011810101568698883,False,False,0.031547867224009644,,,
11,WM_probe,CC,,2,False,1.6445094011723995,False,,,,False,,1.0,0.0,0.0
12,2IFC,CI,,left,True,0.7094999998807907,False,,,,True,0.049999999999999996,,,
12,WM_probe,CI,,2,True,1.4267349001020193,False,,,,True,,2.0,0.0,0.0
13,2IFC,CC,,left,True,0.4143350999802351,False,,,,True,0.03971641173621406,,,
13,WM_probe,CC,,4,True,2.3647447004914284,False,,,,True,,4.0,0.0,0.0
14,2IFC,SC,,left,True,0.6130570992827415,False,,,,True,0.019905358527674843,,,
14,WM_probe,SC,,1,True,1.3272315002977848,False,,,,True,,1.0,0.0,0.0
15,2IFC,SC,,left,True,0.6193762999027967,False,,,,True,0.01581138830084188,,,
15,WM_probe,SC,,2,False,2.3571978006511927,False,,,,False,,4.0,0.0,1.0
