Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,SC,,no_response,False,,True,right,0.00011659972369670868,True,True,0.049999999999999996,,,
1,WM_probe,SC,,3,False,1.934952899813652,False,,,,False,,4.0,1.0,0.0
2,2IFC,SC,,no_response,False,,True,left,0.0004373006522655487,True,True,0.06294627058970836,,,
2,WM_probe,SC,,3,False,2.237644700333476,False,,,,False,,1.0,1.0,0.0
3,2IFC,CI,,right,True,0.2927490994334221,False,,,,True,0.049999999999999996,,,
3,WM_probe,CI,,2,True,1.3510666005313396,False,,,,True,,2.0,0.0,0.0
4,2IFC,SC,,right,True,0.17436680011451244,False,,,,True,0.0792446596230557,,,
4,WM_probe,SC,,2,True,1.6154107004404068,False,,,,True,,2.0,0.0,0.0
5,2IFC,SC,,left,True,0.26645240001380444,False,,,,True,0.06294627058970836,,,
5,WM_probe,SC,,3,False,2.2992152012884617,False,,,,False,,4.0,1.0,0.0
6,2IFC,CC,,right,True,0.4142624996602535,False,,,,True,0.049999999999999996,,,
6,WM_probe,CC,,3,True,1.8702555987983942,False,,,,True,,3.0,0.0,0.0
7,2IFC,SC,,right,True,0.14274750091135502,False,,,,True,0.06294627058970836,,,
7,WM_probe,SC,,3,True,2.2505891006439924,False,,,,True,,3.0,0.0,0.0
8,2IFC,CC,,left,True,0.4107574988156557,False,,,,True,0.03971641173621406,,,
8,WM_probe,CC,,2,True,1.3244589008390903,False,,,,True,,2.0,0.0,0.0
9,2IFC,CI,,left,True,0.2355870995670557,False,,,,True,0.03971641173621406,,,
9,WM_probe,CI,,1,True,1.0480117984116077,False,,,,True,,1.0,0.0,0.0
10,2IFC,CI,,left,True,0.4599736984819174,False,,,,True,0.031547867224009644,,,
10,WM_probe,CI,,2,False,1.9189742989838123,False,,,,False,,3.0,0.0,0.0
11,2IFC,CI,,right,True,0.46370359882712364,False,,,,True,0.025059361681363596,,,
11,WM_probe,CI,,4,True,1.3199923001229763,False,,,,True,,4.0,0.0,0.0
12,2IFC,CC,,left,True,0.45477049984037876,False,,,,True,0.031547867224009644,,,
12,WM_probe,CC,,1,True,1.082575399428606,False,,,,True,,1.0,0.0,0.0
13,2IFC,SC,,left,True,0.2771357987076044,False,,,,True,0.06294627058970836,,,
13,WM_probe,SC,,2,True,1.6912750005722046,False,,,,True,,2.0,0.0,0.0
14,2IFC,CC,,right,True,0.44231449998915195,False,,,,True,0.025059361681363596,,,
14,WM_probe,CC,,1,False,2.0595808997750282,False,,,,False,,4.0,0.0,0.0
15,2IFC,CI,,left,True,0.5083750989288092,False,,,,True,0.019905358527674843,,,
15,WM_probe,CI,,4,False,1.8539129998534918,False,,,,False,,3.0,0.0,0.0
16,2IFC,SC,,right,True,0.5064947996288538,False,,,,True,0.049999999999999996,,,
16,WM_probe,SC,,4,True,1.4200431015342474,False,,,,True,,4.0,0.0,0.0
17,2IFC,CC,,no_response,False,,True,left,0.0004367996007204056,False,False,0.019905358527674843,,,
17,WM_probe,CC,,2,False,1.9686268009245396,False,,,,False,,3.0,0.0,0.0
18,2IFC,CI,,left,True,0.4798971004784107,False,,,,True,0.01581138830084188,,,
18,WM_probe,CI,,1,True,1.0082341004163027,False,,,,True,,1.0,0.0,0.0
19,2IFC,CI,,left,True,0.9617478009313345,False,,,,True,0.012559432157547883,,,
19,WM_probe,CI,,no_response,False,,True,1,0.0002887994050979614,False,False,,4.0,0.0,0.0
20,2IFC,SC,,left,False,0.6671259999275208,False,,,,False,0.049999999999999996,,,
20,WM_probe,SC,,3,True,1.5718901995569468,False,,,,True,,3.0,0.0,0.0
21,2IFC,SC,,right,True,0.4492166992276907,False,,,,True,0.06294627058970836,,,
21,WM_probe,SC,,1,True,1.4298873003572226,False,,,,True,,1.0,0.0,0.0
22,2IFC,SC,,left,True,0.8563080988824368,False,,,,True,0.06294627058970836,,,
22,WM_probe,SC,,2,True,2.346585599705577,False,,,,True,,2.0,0.0,0.0
23,2IFC,SC,,left,True,0.39841040037572384,False,,,,True,0.06294627058970836,,,
23,WM_probe,SC,,4,True,1.7676103003323078,False,,,,True,,4.0,0.0,0.0
24,2IFC,SC,,right,True,0.4824457000941038,False,,,,True,0.049999999999999996,,,
24,WM_probe,SC,,4,False,1.7356016002595425,False,,,,False,,1.0,1.0,0.0
25,2IFC,CI,,left,True,0.7987397983670235,False,,,,True,0.009976311574844382,,,
25,WM_probe,CI,,4,True,1.3794531002640724,False,,,,True,,4.0,0.0,0.0
26,2IFC,CC,,left,True,0.5997119005769491,False,,,,True,0.025059361681363596,,,
26,WM_probe,CC,,3,True,1.8112741000950336,False,,,,True,,3.0,0.0,0.0
27,2IFC,CC,,left,False,0.46736899949610233,False,,,,False,0.025059361681363596,,,
27,WM_probe,CC,,1,True,1.6469439007341862,False,,,,True,,1.0,0.0,0.0
28,2IFC,SC,,left,True,0.20495180040597916,False,,,,True,0.049999999999999996,,,
28,WM_probe,SC,,3,False,1.4679731987416744,False,,,,False,,1.0,1.0,0.0
29,2IFC,CI,,left,True,0.8058302011340857,False,,,,True,0.007924465962305553,,,
29,WM_probe,CI,,3,True,1.4945016987621784,False,,,,True,,3.0,0.0,0.0
30,2IFC,CI,,left,True,0.4706600997596979,False,,,,True,0.006294627058970824,,,
30,WM_probe,CI,,3,True,2.152981400489807,False,,,,True,,3.0,0.0,0.0
31,2IFC,SC,,right,True,0.21787559986114502,False,,,,True,0.049999999999999996,,,
31,WM_probe,SC,,3,True,1.3167773000895977,False,,,,True,,3.0,0.0,0.0
32,2IFC,CC,,right,True,0.39306269958615303,False,,,,True,0.031547867224009644,,,
32,WM_probe,CC,,1,True,1.5318069998174906,False,,,,True,,1.0,0.0,0.0
33,2IFC,CC,,left,False,0.6266488991677761,False,,,,False,0.031547867224009644,,,
33,WM_probe,CC,,4,True,2.604583600535989,False,,,,True,,4.0,0.0,0.0
34,2IFC,CC,,left,True,0.4415667988359928,False,,,,True,0.03971641173621406,,,
34,WM_probe,CC,,3,True,1.9141571000218391,False,,,,True,,3.0,0.0,0.0
35,2IFC,SC,,right,True,0.15266150049865246,False,,,,True,0.03971641173621406,,,
35,WM_probe,SC,,4,True,2.0846774987876415,False,,,,True,,4.0,0.0,0.0
36,2IFC,CI,,left,False,0.7078879997134209,False,,,,False,0.004999999999999989,,,
36,WM_probe,CI,,4,True,1.5652208998799324,False,,,,True,,4.0,0.0,0.0
