Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
216,2.0,5.0,1,2IFC,CI,,right,False,0.9473743999842554,False,,,,False,0.049999999999999996,,,
,,,1,WM_probe,CI,,2,False,1.6500279000028968,False,,,,False,,3.0,0.0,0.0
216,2.0,5.0,2,2IFC,SC,,right,True,0.3864668000023812,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,SC,,4,False,1.6929639000445604,False,,,,False,,1.0,1.0,0.0
216,2.0,5.0,3,2IFC,CC,,right,True,0.34561929991468787,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,CC,,4,False,2.301162099931389,False,,,,False,,2.0,0.0,0.0
216,2.0,5.0,4,2IFC,CC,,right,False,0.5854012998752296,False,,,,False,0.03971641173621406,,,
,,,4,WM_probe,CC,,1,False,1.4572616000659764,False,,,,False,,4.0,0.0,0.0
216,2.0,5.0,5,2IFC,CC,,right,True,0.3330993999261409,False,,,,True,0.049999999999999996,,,
,,,5,WM_probe,CC,,2,True,1.1133278000634164,False,,,,True,,2.0,0.0,0.0
216,2.0,5.0,6,2IFC,CC,,right,True,0.194896399974823,False,,,,True,0.049999999999999996,,,
,,,6,WM_probe,CC,,1,False,1.2000424000434577,False,,,,False,,4.0,0.0,0.0
216,2.0,5.0,7,2IFC,CI,,right,True,0.3311799999792129,False,,,,True,0.06294627058970836,,,
,,,7,WM_probe,CI,,2,False,1.585826899856329,False,,,,False,,3.0,0.0,0.0
216,2.0,5.0,8,2IFC,CI,,right,True,0.7503804001025856,False,,,,True,0.049999999999999996,,,
,,,8,WM_probe,CI,,4,True,1.582496999995783,False,,,,True,,4.0,0.0,0.0
216,2.0,5.0,9,2IFC,CC,,left,True,0.4090795998927206,False,,,,True,0.049999999999999996,,,
,,,9,WM_probe,CC,,1,True,1.6773194000124931,False,,,,True,,1.0,0.0,0.0
216,2.0,5.0,10,2IFC,SC,,left,True,0.7543609999120235,False,,,,True,0.03971641173621406,,,
,,,10,WM_probe,SC,,4,False,2.4830109998583794,False,,,,False,,2.0,1.0,0.0
216,2.0,5.0,11,2IFC,CI,,left,True,0.4815584998577833,False,,,,True,0.049999999999999996,,,
,,,11,WM_probe,CI,,1,False,2.292295099934563,False,,,,False,,2.0,0.0,0.0
216,2.0,5.0,12,2IFC,CI,,right,False,0.3551946999505162,False,,,,False,0.049999999999999996,,,
,,,12,WM_probe,CI,,2,True,1.6399878999218345,False,,,,True,,2.0,0.0,0.0
216,2.0,5.0,13,2IFC,CI,,right,False,0.5933495999779552,False,,,,False,0.06294627058970836,,,
,,,13,WM_probe,CI,,4,True,1.592555700102821,False,,,,True,,4.0,0.0,0.0
216,2.0,5.0,14,2IFC,SC,,right,False,0.47440419998019934,False,,,,False,0.031547867224009644,,,
,,,14,WM_probe,SC,,4,False,1.65966030000709,False,,,,False,,2.0,1.0,0.0
216,2.0,5.0,15,2IFC,SC,,right,False,0.3899076001252979,False,,,,False,0.03971641173621406,,,
,,,15,WM_probe,SC,,2,True,1.381036499980837,False,,,,True,,2.0,0.0,0.0
216,2.0,5.0,16,2IFC,CI,,right,True,0.33886820008046925,False,,,,True,0.0792446596230557,,,
,,,16,WM_probe,CI,,3,True,1.154609200078994,False,,,,True,,3.0,0.0,0.0
216,2.0,5.0,17,2IFC,CC,,right,True,0.5845506000332534,False,,,,True,0.03971641173621406,,,
,,,17,WM_probe,CC,,2,False,1.3177300000097603,False,,,,False,,3.0,0.0,0.0
216,2.0,5.0,18,2IFC,CI,,left,True,0.3927044998854399,False,,,,True,0.0792446596230557,,,
,,,18,WM_probe,CI,,1,True,1.9512714000884444,False,,,,True,,1.0,0.0,0.0
216,2.0,5.0,19,2IFC,CC,,right,False,0.9612835999578238,False,,,,False,0.03971641173621406,,,
,,,19,WM_probe,CC,,4,True,1.8246088000014424,False,,,,True,,4.0,0.0,0.0
216,2.0,5.0,20,2IFC,CI,,right,True,0.29584999987855554,False,,,,True,0.0792446596230557,,,
,,,20,WM_probe,CI,,4,False,1.8824548001866788,False,,,,False,,3.0,0.0,0.0
216,2.0,5.0,21,2IFC,CC,,left,True,0.5045956000685692,False,,,,True,0.049999999999999996,,,
,,,21,WM_probe,CC,,2,True,1.4625995999667794,False,,,,True,,2.0,0.0,0.0
216,2.0,5.0,22,2IFC,CC,,right,False,0.6568853000644594,False,,,,False,0.049999999999999996,,,
,,,22,WM_probe,CC,,3,True,1.6196934001054615,False,,,,True,,3.0,0.0,0.0
216,2.0,5.0,23,2IFC,CC,,right,False,0.5459056999534369,False,,,,False,0.06294627058970836,,,
,,,23,WM_probe,CC,,3,True,1.3815364998299628,False,,,,True,,3.0,0.0,0.0
216,2.0,5.0,24,2IFC,CI,,right,True,0.47818699991330504,False,,,,True,0.06294627058970836,,,
,,,24,WM_probe,CI,,4,True,1.1120817000046372,False,,,,True,,4.0,0.0,0.0
216,2.0,5.0,25,2IFC,CC,,left,True,0.9465408001560718,False,,,,True,0.0792446596230557,,,
,,,25,WM_probe,CC,,4,True,1.8146638001780957,False,,,,True,,4.0,0.0,0.0
216,2.0,5.0,26,2IFC,SC,,right,True,0.4393294998444617,False,,,,True,0.049999999999999996,,,
,,,26,WM_probe,SC,,1,False,2.9172453000210226,False,,,,False,,2.0,1.0,0.0
216,2.0,5.0,27,2IFC,SC,,right,True,0.8188189000356942,False,,,,True,0.049999999999999996,,,
,,,27,WM_probe,SC,,1,True,1.49417129997164,False,,,,True,,1.0,0.0,0.0
216,2.0,5.0,28,2IFC,CC,,no_response,False,,True,left,0.0003076000139117241,True,True,0.0792446596230557,,,
,,,28,WM_probe,CC,,2,True,1.7708092001266778,False,,,,True,,2.0,0.0,0.0
216,2.0,5.0,29,2IFC,CI,,right,False,0.4719901999924332,False,,,,False,0.06294627058970836,,,
,,,29,WM_probe,CI,,3,True,1.6584995000157505,False,,,,True,,3.0,0.0,0.0
216,2.0,5.0,30,2IFC,CC,,right,False,0.31172620016150177,False,,,,False,0.09976311574844403,,,
,,,30,WM_probe,CC,,4,True,1.950955200009048,False,,,,True,,4.0,0.0,0.0
216,2.0,5.0,31,2IFC,CI,,right,False,0.4680302001070231,False,,,,False,0.0792446596230557,,,
,,,31,WM_probe,CI,,3,True,2.2084630001336336,False,,,,True,,3.0,0.0,0.0
216,2.0,5.0,32,2IFC,CC,,right,True,0.3000095000024885,False,,,,True,0.12559432157547906,,,
,,,32,WM_probe,CC,,3,True,2.1457253000698984,False,,,,True,,3.0,0.0,0.0
216,2.0,5.0,33,2IFC,CC,,right,True,0.3816817000042647,False,,,,True,0.12559432157547906,,,
,,,33,WM_probe,CC,,2,True,1.6961223999969661,False,,,,True,,2.0,0.0,0.0
216,2.0,5.0,34,2IFC,SC,,right,True,0.4442652000579983,False,,,,True,0.049999999999999996,,,
,,,34,WM_probe,SC,,3,True,1.5985656999982893,False,,,,True,,3.0,0.0,0.0
216,2.0,5.0,35,2IFC,CC,,left,True,0.7813703999854624,False,,,,True,0.12559432157547906,,,
,,,35,WM_probe,CC,,4,True,2.1895534000359476,False,,,,True,,4.0,0.0,0.0
