Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00219,1.0,3.0,1,2IFC,CI,,right,True,0.490407400066033,False,,,,True,0.049999999999999996,,,
,,,1,WM_probe,CI,,1,True,1.65159559994936,False,,,,True,,1.0,0.0,0.0
00219,1.0,3.0,2,2IFC,SC,,right,True,0.46838809992186725,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,SC,,2,True,1.513784500071779,False,,,,True,,2.0,0.0,0.0
00219,1.0,3.0,3,2IFC,CC,,right,True,0.48679569992236793,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,CC,,3,True,1.3973475000821054,False,,,,True,,3.0,0.0,0.0
00219,1.0,3.0,4,2IFC,SC,,right,True,0.3015834998805076,False,,,,True,0.03971641173621406,,,
,,,4,WM_probe,SC,,3,True,1.3603195000905544,False,,,,True,,3.0,0.0,0.0
00219,1.0,3.0,5,2IFC,SC,,left,True,0.6209778001066297,False,,,,True,0.031547867224009644,,,
,,,5,WM_probe,SC,,1,False,1.459531300002709,False,,,,False,,2.0,1.0,0.0
00219,1.0,3.0,6,2IFC,CC,,left,True,0.4767934000119567,False,,,,True,0.03971641173621406,,,
,,,6,WM_probe,CC,,2,True,1.054996700026095,False,,,,True,,2.0,0.0,0.0
00219,1.0,3.0,7,2IFC,CI,,left,True,0.6220722999423742,False,,,,True,0.03971641173621406,,,
,,,7,WM_probe,CI,,4,True,1.5310308001935482,False,,,,True,,4.0,0.0,0.0
00219,1.0,3.0,8,2IFC,CI,,left,True,0.5105165001004934,False,,,,True,0.031547867224009644,,,
,,,8,WM_probe,CI,,4,True,1.0960861998610198,False,,,,True,,4.0,0.0,0.0
00219,1.0,3.0,9,2IFC,CI,,left,True,0.43144770013168454,False,,,,True,0.025059361681363596,,,
,,,9,WM_probe,CI,,3,True,2.949953200062737,False,,,,True,,3.0,0.0,0.0
00219,1.0,3.0,10,2IFC,CC,,right,True,0.4372904000338167,False,,,,True,0.031547867224009644,,,
,,,10,WM_probe,CC,,2,False,1.786310900002718,False,,,,False,,3.0,0.0,0.0
00219,1.0,3.0,11,2IFC,SC,,right,True,0.40485930000431836,False,,,,True,0.025059361681363596,,,
,,,11,WM_probe,SC,,2,True,2.1817656999919564,False,,,,True,,2.0,0.0,0.0
00219,1.0,3.0,12,2IFC,CI,,left,True,0.5706807000096887,False,,,,True,0.019905358527674843,,,
,,,12,WM_probe,CI,,2,False,2.3052140998188406,False,,,,False,,1.0,0.0,0.0
00219,1.0,3.0,13,2IFC,CC,,left,True,0.654041700065136,False,,,,True,0.025059361681363596,,,
,,,13,WM_probe,CC,,no_response,False,,True,4,0.13116239989176393,True,True,,4.0,0.0,0.0
