Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00216,1.0,3.0,1,2IFC,CC,,right,False,0.8580994999501854,False,,,,False,0.049999999999999996,,,
,,,1,WM_probe,CC,,4,True,2.024134600069374,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,2,2IFC,CC,,right,True,0.4168040999211371,False,,,,True,0.06294627058970836,,,
,,,2,WM_probe,CC,,1,True,2.0473978999070823,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,3,2IFC,CI,,right,True,0.29829239984974265,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,CI,,1,True,1.2957631000317633,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,4,2IFC,SC,,left,True,0.33829129999503493,False,,,,True,0.049999999999999996,,,
,,,4,WM_probe,SC,,3,True,1.4205384000670165,False,,,,True,,3.0,0.0,0.0
00216,1.0,3.0,5,2IFC,SC,,right,False,0.3057475001551211,False,,,,False,0.03971641173621406,,,
,,,5,WM_probe,SC,,1,False,1.5181299999821931,False,,,,False,,3.0,1.0,0.0
00216,1.0,3.0,6,2IFC,CC,,right,True,0.2720387000590563,False,,,,True,0.049999999999999996,,,
,,,6,WM_probe,CC,,4,True,1.4722411001566797,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,7,2IFC,CI,,right,False,0.6160844000987709,False,,,,False,0.03971641173621406,,,
,,,7,WM_probe,CI,,2,True,1.549749500118196,False,,,,True,,2.0,0.0,0.0
00216,1.0,3.0,8,2IFC,CI,,right,False,0.3195585000794381,False,,,,False,0.049999999999999996,,,
,,,8,WM_probe,CI,,4,False,1.6589382998645306,False,,,,False,,3.0,0.0,0.0
00216,1.0,3.0,9,2IFC,CC,,left,True,0.11017500003799796,False,,,,True,0.049999999999999996,,,
,,,9,WM_probe,CC,,4,True,2.055333500029519,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,10,2IFC,SC,,right,True,0.2810087997931987,False,,,,True,0.049999999999999996,,,
,,,10,WM_probe,SC,,1,True,2.0593798998743296,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,11,2IFC,CI,,left,True,0.42111520003527403,False,,,,True,0.06294627058970836,,,
,,,11,WM_probe,CI,,3,True,1.1865127000492066,False,,,,True,,3.0,0.0,0.0
00216,1.0,3.0,12,2IFC,SC,,left,True,0.1904182001017034,False,,,,True,0.049999999999999996,,,
,,,12,WM_probe,SC,,3,True,1.2234158997889608,False,,,,True,,3.0,0.0,0.0
00216,1.0,3.0,13,2IFC,SC,,right,True,0.3440103998873383,False,,,,True,0.049999999999999996,,,
,,,13,WM_probe,SC,,4,True,1.4514675999525934,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,14,2IFC,SC,,left,True,0.11529839993454516,False,,,,True,0.03971641173621406,,,
,,,14,WM_probe,SC,,2,True,1.5317412000149488,False,,,,True,,2.0,0.0,0.0
00216,1.0,3.0,15,2IFC,SC,,left,True,0.37012799992226064,False,,,,True,0.03971641173621406,,,
,,,15,WM_probe,SC,,2,True,1.0428581000305712,False,,,,True,,2.0,0.0,0.0
00216,1.0,3.0,16,2IFC,SC,,right,False,0.48713620007038116,False,,,,False,0.03971641173621406,,,
,,,16,WM_probe,SC,,1,False,1.0887607000768185,False,,,,False,,2.0,1.0,0.0
00216,1.0,3.0,17,2IFC,SC,,left,False,0.5379663999192417,False,,,,False,0.049999999999999996,,,
,,,17,WM_probe,SC,,1,True,1.155369299929589,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,18,2IFC,SC,,left,True,0.33728510001674294,False,,,,True,0.06294627058970836,,,
,,,18,WM_probe,SC,,2,True,1.3732140001375228,False,,,,True,,2.0,0.0,0.0
00216,1.0,3.0,19,2IFC,CC,,right,True,0.27101720008067787,False,,,,True,0.049999999999999996,,,
,,,19,WM_probe,CC,,1,True,1.3728287999983877,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,20,2IFC,SC,,right,True,0.32218729984015226,False,,,,True,0.06294627058970836,,,
,,,20,WM_probe,SC,,3,True,1.5601449001114815,False,,,,True,,3.0,0.0,0.0
00216,1.0,3.0,21,2IFC,CI,,right,True,0.23137210006825626,False,,,,True,0.06294627058970836,,,
,,,21,WM_probe,CI,,2,True,1.2143308999948204,False,,,,True,,2.0,0.0,0.0
00216,1.0,3.0,22,2IFC,CC,,right,True,0.266570599982515,False,,,,True,0.03971641173621406,,,
,,,22,WM_probe,CC,,1,True,2.0078505999408662,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,23,2IFC,CC,,right,True,0.5587924001738429,False,,,,True,0.03971641173621406,,,
,,,23,WM_probe,CC,,4,True,2.2978340999688953,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,24,2IFC,CC,,right,False,0.6956015001051128,False,,,,False,0.03971641173621406,,,
,,,24,WM_probe,CC,,2,False,2.914951500017196,False,,,,False,,3.0,0.0,0.0
00216,1.0,3.0,25,2IFC,SC,,left,True,0.40239579998888075,False,,,,True,0.06294627058970836,,,
,,,25,WM_probe,SC,,3,True,1.3942340000066906,False,,,,True,,3.0,0.0,0.0
00216,1.0,3.0,26,2IFC,CI,,left,True,0.42067859997041523,False,,,,True,0.06294627058970836,,,
,,,26,WM_probe,CI,,2,False,2.1317644000519067,False,,,,False,,4.0,0.0,0.0
00216,1.0,3.0,27,2IFC,CI,,right,False,0.33247070014476776,False,,,,False,0.049999999999999996,,,
,,,27,WM_probe,CI,,4,True,1.9096380001865327,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,28,2IFC,CC,,right,True,0.2275636000558734,False,,,,True,0.049999999999999996,,,
,,,28,WM_probe,CC,,3,False,1.6914226999506354,False,,,,False,,2.0,0.0,0.0
00216,1.0,3.0,29,2IFC,CI,,right,True,0.44796089990995824,False,,,,True,0.06294627058970836,,,
,,,29,WM_probe,CI,,2,False,2.664922800147906,False,,,,False,,1.0,0.0,0.0
00216,1.0,3.0,30,2IFC,SC,,right,True,0.33159740013070405,False,,,,True,0.049999999999999996,,,
,,,30,WM_probe,SC,,4,True,2.4443822000175714,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,31,2IFC,CI,,right,True,0.16955039999447763,False,,,,True,0.06294627058970836,,,
,,,31,WM_probe,CI,,4,True,1.6309328998904675,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,32,2IFC,CI,,right,True,0.528964500175789,False,,,,True,0.06294627058970836,,,
,,,32,WM_probe,CI,,2,False,1.5254616998136044,False,,,,False,,3.0,0.0,0.0
00216,1.0,3.0,33,2IFC,CI,,right,True,0.4077772998716682,False,,,,True,0.049999999999999996,,,
,,,33,WM_probe,CI,,2,True,0.984004900092259,False,,,,True,,2.0,0.0,0.0
00216,1.0,3.0,34,2IFC,CC,,left,True,0.10479200002737343,False,,,,True,0.049999999999999996,,,
,,,34,WM_probe,CC,,3,True,1.2517842000816017,False,,,,True,,3.0,0.0,0.0
00216,1.0,3.0,35,2IFC,SC,,right,True,0.25704870000481606,False,,,,True,0.049999999999999996,,,
,,,35,WM_probe,SC,,1,True,1.206923799822107,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,36,2IFC,CC,,right,True,0.6635526001919061,False,,,,True,0.049999999999999996,,,
,,,36,WM_probe,CC,,2,True,1.7612381000071764,False,,,,True,,2.0,0.0,0.0
00216,1.0,3.0,37,2IFC,CC,,right,True,0.2444627999793738,False,,,,True,0.03971641173621406,,,
,,,37,WM_probe,CC,,3,False,1.3344258998986334,False,,,,False,,2.0,0.0,0.0
00216,1.0,3.0,38,2IFC,CC,,left,True,0.4083364000543952,False,,,,True,0.03971641173621406,,,
,,,38,WM_probe,CC,,3,True,2.0892417998984456,False,,,,True,,3.0,0.0,0.0
00216,1.0,3.0,39,2IFC,SC,,right,True,0.19567490019835532,False,,,,True,0.049999999999999996,,,
,,,39,WM_probe,SC,,1,True,1.200977399945259,False,,,,True,,1.0,0.0,0.0
00216,1.0,3.0,40,2IFC,CI,,right,False,0.5730722001753747,False,,,,False,0.049999999999999996,,,
,,,40,WM_probe,CI,,4,True,2.6693120999261737,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,41,2IFC,CC,,right,False,0.3316015999298543,False,,,,False,0.03971641173621406,,,
,,,41,WM_probe,CC,,4,True,2.6984671999234706,False,,,,True,,4.0,0.0,0.0
00216,1.0,3.0,42,2IFC,CC,,right,True,0.20575209986418486,False,,,,True,0.049999999999999996,,,
,,,42,WM_probe,CC,,4,False,2.562271700007841,False,,,,False,,1.0,0.0,0.0
00216,1.0,3.0,43,2IFC,CC,,right,True,0.7394330999813974,False,,,,True,0.049999999999999996,,,
,,,43,WM_probe,CC,,3,False,2.1720524998381734,False,,,,False,,4.0,0.0,0.0
00216,1.0,3.0,44,2IFC,CI,,right,True,0.4010002000723034,False,,,,True,0.06294627058970836,,,
