Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00210,1.0,1.0,1,2IFC,SC,,no_response,False,,True,left,0.056580299977213144,True,True,0.049999999999999996,,,
,,,1,WM_probe,SC,,3,False,1.9736477001570165,False,,,,False,,1.0,1.0,0.0
00210,1.0,1.0,2,2IFC,SC,,right,True,0.9775678003206849,False,,,,True,0.06294627058970836,,,
,,,2,WM_probe,SC,,4,True,1.5479048998095095,False,,,,True,,4.0,0.0,0.0
00210,1.0,1.0,3,2IFC,SC,,left,True,0.46886290004476905,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,SC,,2,True,1.5521293999627233,False,,,,True,,2.0,0.0,0.0
00210,1.0,1.0,4,2IFC,SC,,left,True,0.47735239984467626,False,,,,True,0.049999999999999996,,,
,,,4,WM_probe,SC,,4,False,1.8192933998070657,False,,,,False,,2.0,1.0,0.0
00210,1.0,1.0,5,2IFC,CI,,right,True,0.5467875003814697,False,,,,True,0.049999999999999996,,,
,,,5,WM_probe,CI,,2,False,1.7322754999622703,False,,,,False,,3.0,0.0,0.0
00210,1.0,1.0,6,2IFC,CC,,right,True,0.5605754000134766,False,,,,True,0.049999999999999996,,,
,,,6,WM_probe,CC,,4,True,1.667873399797827,False,,,,True,,4.0,0.0,0.0
00210,1.0,1.0,7,2IFC,CC,,right,True,0.5270382999442518,False,,,,True,0.03971641173621406,,,
,,,7,WM_probe,CC,,4,True,1.8671992998570204,False,,,,True,,4.0,0.0,0.0
00210,1.0,1.0,8,2IFC,CI,,right,True,0.5733479000627995,False,,,,True,0.03971641173621406,,,
,,,8,WM_probe,CI,,2,False,1.8680191999301314,False,,,,False,,3.0,0.0,0.0
00210,1.0,1.0,9,2IFC,SC,,right,True,0.5615866999141872,False,,,,True,0.049999999999999996,,,
,,,9,WM_probe,SC,,3,True,1.9660300998948514,False,,,,True,,3.0,0.0,0.0
00210,1.0,1.0,10,2IFC,CC,,left,True,0.5408762996084988,False,,,,True,0.031547867224009644,,,
,,,10,WM_probe,CC,,3,True,1.978544000070542,False,,,,True,,3.0,0.0,0.0
00210,1.0,1.0,11,2IFC,SC,,right,True,0.4621834000572562,False,,,,True,0.03971641173621406,,,
,,,11,WM_probe,SC,,1,True,1.72391950013116,False,,,,True,,1.0,0.0,0.0
00210,1.0,1.0,12,2IFC,CI,,left,True,0.570242099929601,False,,,,True,0.031547867224009644,,,
,,,12,WM_probe,CI,,4,True,1.9273685002699494,False,,,,True,,4.0,0.0,0.0
00210,1.0,1.0,13,2IFC,CI,,right,True,0.58455799985677,False,,,,True,0.025059361681363596,,,
,,,13,WM_probe,CI,,1,True,1.2933582998812199,False,,,,True,,1.0,0.0,0.0
00210,1.0,1.0,14,2IFC,CC,,left,True,0.40991530008614063,False,,,,True,0.025059361681363596,,,
,,,14,WM_probe,CC,,4,True,1.5712391999550164,False,,,,True,,4.0,0.0,0.0
00210,1.0,1.0,15,2IFC,CC,,right,False,0.4535149000585079,False,,,,False,0.019905358527674843,,,
,,,15,WM_probe,CC,,4,True,1.6268205996602774,False,,,,True,,4.0,0.0,0.0
00210,1.0,1.0,16,2IFC,CC,,right,True,0.5804663999006152,False,,,,True,0.025059361681363596,,,
,,,16,WM_probe,CC,,2,True,2.1785210999660194,False,,,,True,,2.0,0.0,0.0
00210,1.0,1.0,17,2IFC,CI,,right,False,0.484954500105232,False,,,,False,0.019905358527674843,,,
