Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
227,2.0,6.0,1,2IFC,CC,,left,False,0.5202210999559611,False,,,,False,0.049999999999999996,,,
,,,1,WM_probe,CC,,2,False,1.8269418999552727,False,,,,False,,3.0,0.0,0.0
227,2.0,6.0,2,2IFC,CI,,right,True,0.7800239000935107,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,CI,,2,True,1.246363600017503,False,,,,True,,2.0,0.0,0.0
227,2.0,6.0,3,2IFC,SC,,right,True,0.19895919994451106,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,SC,,4,True,1.4487948999740183,False,,,,True,,4.0,0.0,0.0
227,2.0,6.0,4,2IFC,CC,,right,True,0.7401135000400245,False,,,,True,0.06294627058970836,,,
,,,4,WM_probe,CC,,2,False,1.3709132999647409,False,,,,False,,3.0,0.0,0.0
227,2.0,6.0,5,2IFC,CI,,left,True,0.6341740998905152,False,,,,True,0.03971641173621406,,,
,,,5,WM_probe,CI,,2,True,1.3090033000335097,False,,,,True,,2.0,0.0,0.0
227,2.0,6.0,6,2IFC,CC,,right,True,0.1948575999122113,False,,,,True,0.049999999999999996,,,
,,,6,WM_probe,CC,,2,False,1.723031200002879,False,,,,False,,3.0,0.0,0.0
227,2.0,6.0,7,2IFC,SC,,right,True,0.536025800043717,False,,,,True,0.03971641173621406,,,
,,,7,WM_probe,SC,,2,True,1.461593999993056,False,,,,True,,2.0,0.0,0.0
227,2.0,6.0,8,2IFC,CC,,left,True,0.5809634001925588,False,,,,True,0.049999999999999996,,,
,,,8,WM_probe,CC,,4,True,1.4749781000427902,False,,,,True,,4.0,0.0,0.0
227,2.0,6.0,9,2IFC,CI,,right,True,0.21064880001358688,False,,,,True,0.031547867224009644,,,
,,,9,WM_probe,CI,,2,True,1.9406508000101894,False,,,,True,,2.0,0.0,0.0
227,2.0,6.0,10,2IFC,CC,,left,True,0.2959875001106411,False,,,,True,0.049999999999999996,,,
,,,10,WM_probe,CC,,4,True,1.795434300089255,False,,,,True,,4.0,0.0,0.0
