Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
227,2.0,5.0,1,2IFC,CC,,left,False,0.5274590998888016,False,,,,False,0.049999999999999996,,,
,,,1,WM_probe,CC,,2,True,1.6037267001811415,False,,,,True,,2.0,0.0,0.0
227,2.0,5.0,2,2IFC,SC,,left,True,0.243567300029099,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,SC,,1,False,1.742013700073585,False,,,,False,,2.0,0.0,1.0
227,2.0,5.0,3,2IFC,CC,,left,True,0.3835833999328315,False,,,,True,0.06294627058970836,,,
,,,3,WM_probe,CC,,1,False,1.7034587000962347,False,,,,False,,2.0,0.0,0.0
227,2.0,5.0,4,2IFC,SC,,left,True,0.8556718998588622,False,,,,True,0.03971641173621406,,,
,,,4,WM_probe,SC,,2,True,1.4713814998976886,False,,,,True,,2.0,0.0,0.0
227,2.0,5.0,5,2IFC,CC,,left,True,0.4782006999012083,False,,,,True,0.049999999999999996,,,
,,,5,WM_probe,CC,,2,True,1.4539016000926495,False,,,,True,,2.0,0.0,0.0
227,2.0,5.0,6,2IFC,CC,,right,True,0.3158991001546383,False,,,,True,0.049999999999999996,,,
,,,6,WM_probe,CC,,3,True,2.2752348999492824,False,,,,True,,3.0,0.0,0.0
227,2.0,5.0,7,2IFC,SC,,right,True,0.2623717999085784,False,,,,True,0.031547867224009644,,,
,,,7,WM_probe,SC,,3,False,2.491639900021255,False,,,,False,,4.0,0.0,1.0
227,2.0,5.0,8,2IFC,CC,,right,True,0.3490283000282943,False,,,,True,0.049999999999999996,,,
,,,8,WM_probe,CC,,3,False,2.33588290004991,False,,,,False,,1.0,0.0,0.0
227,2.0,5.0,9,2IFC,CC,,right,True,0.621213500155136,False,,,,True,0.03971641173621406,,,
,,,9,WM_probe,CC,,4,True,1.6442728999536484,False,,,,True,,4.0,0.0,0.0
227,2.0,5.0,10,2IFC,CI,,left,True,0.1815849000122398,False,,,,True,0.049999999999999996,,,
