Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00220,2.0,4.0,1,2IFC,CI,,no_response,False,,True,right,0.0003051001112908125,False,False,0.049999999999999996,,,
,,,1,WM_probe,CI,,1,False,1.7766527000349015,False,,,,False,,3.0,0.0,0.0
00220,2.0,4.0,2,2IFC,CC,,left,True,0.6445812000893056,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,CC,,3,False,1.3601921000517905,False,,,,False,,4.0,0.0,0.0
00220,2.0,4.0,3,2IFC,SC,,left,True,0.5710163998883218,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,SC,,4,True,1.4783243997953832,False,,,,True,,4.0,0.0,0.0
00220,2.0,4.0,4,2IFC,CI,,right,True,0.4480936999898404,False,,,,True,0.06294627058970836,,,
,,,4,WM_probe,CI,,1,True,0.9920514000114053,False,,,,True,,1.0,0.0,0.0
00220,2.0,4.0,5,2IFC,CI,,right,True,0.471756000071764,False,,,,True,0.049999999999999996,,,
,,,5,WM_probe,CI,,4,False,1.7445092000998557,False,,,,False,,3.0,0.0,0.0
00220,2.0,4.0,6,2IFC,SC,,left,True,0.8893632001709193,False,,,,True,0.03971641173621406,,,
,,,6,WM_probe,SC,,3,False,1.4847756000235677,False,,,,False,,4.0,1.0,0.0
00220,2.0,4.0,7,2IFC,CI,,left,True,0.4500250001437962,False,,,,True,0.049999999999999996,,,
,,,7,WM_probe,CI,,3,True,1.4258516998961568,False,,,,True,,3.0,0.0,0.0
00220,2.0,4.0,8,2IFC,CI,,right,True,0.4812529000919312,False,,,,True,0.049999999999999996,,,
,,,8,WM_probe,CI,,4,False,1.8319506000261754,False,,,,False,,1.0,0.0,0.0
00220,2.0,4.0,9,2IFC,CC,,left,True,0.48263289988972247,False,,,,True,0.03971641173621406,,,
,,,9,WM_probe,CC,,3,True,1.949922800064087,False,,,,True,,3.0,0.0,0.0
00220,2.0,4.0,10,2IFC,CI,,right,False,0.5824341999832541,False,,,,False,0.03971641173621406,,,
,,,10,WM_probe,CI,,2,False,1.9136560000479221,False,,,,False,,1.0,0.0,0.0
00220,2.0,4.0,11,2IFC,CC,,right,True,0.7631248000543565,False,,,,True,0.031547867224009644,,,
,,,11,WM_probe,CC,,1,True,0.9865347999148071,False,,,,True,,1.0,0.0,0.0
00220,2.0,4.0,12,2IFC,SC,,left,True,0.6086007000412792,False,,,,True,0.031547867224009644,,,
,,,12,WM_probe,SC,,4,False,2.499680600129068,False,,,,False,,1.0,1.0,0.0
00220,2.0,4.0,13,2IFC,CI,,right,False,0.527304100105539,False,,,,False,0.049999999999999996,,,
,,,13,WM_probe,CI,,3,False,2.100671499967575,False,,,,False,,1.0,0.0,0.0
00220,2.0,4.0,14,2IFC,CI,,left,True,0.45895420014858246,False,,,,True,0.06294627058970836,,,
,,,14,WM_probe,CI,,2,True,2.1712960998993367,False,,,,True,,2.0,0.0,0.0
00220,2.0,4.0,15,2IFC,CC,,left,False,0.4262983000371605,False,,,,False,0.025059361681363596,,,
,,,15,WM_probe,CC,,3,True,1.9665278000757098,False,,,,True,,3.0,0.0,0.0
00220,2.0,4.0,16,2IFC,CC,,right,True,0.46613169996999204,False,,,,True,0.031547867224009644,,,
,,,16,WM_probe,CC,,2,True,1.7762005999684334,False,,,,True,,2.0,0.0,0.0
00220,2.0,4.0,17,2IFC,CI,,right,True,0.35761069995351136,False,,,,True,0.06294627058970836,,,
,,,17,WM_probe,CI,,3,False,1.4860626999288797,False,,,,False,,2.0,0.0,0.0
00220,2.0,4.0,18,2IFC,CI,,right,True,0.5002918001264334,False,,,,True,0.06294627058970836,,,
,,,18,WM_probe,CI,,2,False,1.7502105000894517,False,,,,False,,1.0,0.0,0.0
00220,2.0,4.0,19,2IFC,CC,,left,True,0.382608899846673,False,,,,True,0.031547867224009644,,,
,,,19,WM_probe,CC,,3,False,2.0383037999272346,False,,,,False,,2.0,0.0,0.0
00220,2.0,4.0,20,2IFC,CI,,left,True,0.572425700025633,False,,,,True,0.049999999999999996,,,
,,,20,WM_probe,CI,,3,False,2.0059589999727905,False,,,,False,,2.0,0.0,0.0
00220,2.0,4.0,21,2IFC,SC,,left,True,0.4514313000254333,False,,,,True,0.025059361681363596,,,
,,,21,WM_probe,SC,,3,False,2.0726468998473138,False,,,,False,,2.0,1.0,0.0
00220,2.0,4.0,22,2IFC,CC,,right,True,0.6037177999969572,False,,,,True,0.031547867224009644,,,
,,,22,WM_probe,CC,,4,True,2.090222999919206,False,,,,True,,4.0,0.0,0.0
00220,2.0,4.0,23,2IFC,CI,,left,True,0.43170189997181296,False,,,,True,0.049999999999999996,,,
,,,23,WM_probe,CI,,2,True,2.1628755000419915,False,,,,True,,2.0,0.0,0.0
00220,2.0,4.0,24,2IFC,CC,,left,True,0.3142929000314325,False,,,,True,0.025059361681363596,,,
,,,24,WM_probe,CC,,3,True,1.479851600015536,False,,,,True,,3.0,0.0,0.0
00220,2.0,4.0,25,2IFC,SC,,left,True,0.43716610013507307,False,,,,True,0.019905358527674843,,,
,,,25,WM_probe,SC,,2,False,2.2624118998646736,False,,,,False,,4.0,1.0,0.0
00220,2.0,4.0,26,2IFC,CI,,right,True,0.3872573000844568,False,,,,True,0.049999999999999996,,,
,,,26,WM_probe,CI,,4,False,2.19186419993639,False,,,,False,,3.0,0.0,0.0
00220,2.0,4.0,27,2IFC,SC,,left,True,0.5167169000487775,False,,,,True,0.01581138830084188,,,
,,,27,WM_probe,SC,,3,True,1.7479386001359671,False,,,,True,,3.0,0.0,0.0
00220,2.0,4.0,28,2IFC,SC,,left,False,0.3573904999066144,False,,,,False,0.012559432157547883,,,
,,,28,WM_probe,SC,,4,False,2.1699139999691397,False,,,,False,,2.0,1.0,0.0
00220,2.0,4.0,29,2IFC,CI,,left,True,0.20682189986109734,False,,,,True,0.03971641173621406,,,
,,,29,WM_probe,CI,,3,False,1.8898844998329878,False,,,,False,,1.0,0.0,0.0
00220,2.0,4.0,30,2IFC,CI,,left,True,0.35113280010409653,False,,,,True,0.03971641173621406,,,
,,,30,WM_probe,CI,,3,False,2.063100599916652,False,,,,False,,2.0,0.0,0.0
00220,2.0,4.0,31,2IFC,CI,,right,True,0.44534200010821223,False,,,,True,0.03971641173621406,,,
,,,31,WM_probe,CI,,2,True,1.691799399908632,False,,,,True,,2.0,0.0,0.0
00220,2.0,4.0,32,2IFC,CC,,left,True,0.4194461000151932,False,,,,True,0.025059361681363596,,,
,,,32,WM_probe,CC,,1,True,2.031879600137472,False,,,,True,,1.0,0.0,0.0
00220,2.0,4.0,33,2IFC,CC,,left,True,0.4480948999989778,False,,,,True,0.025059361681363596,,,
