Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
139,2.0,4.0,1,2IFC,SC,,no_response,False,,True,right,0.04851619992405176,False,False,0.049999999999999996,,,
,,,1,WM_probe,SC,,2,False,1.9547255001962185,False,,,,False,,1.0,1.0,0.0
139,2.0,4.0,2,2IFC,CC,,right,True,0.8837159001268446,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,CC,,2,True,1.5446126000024378,False,,,,True,,2.0,0.0,0.0
139,2.0,4.0,3,2IFC,CI,,right,True,0.5142255998216569,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,CI,,1,True,1.1873905002139509,False,,,,True,,1.0,0.0,0.0
139,2.0,4.0,4,2IFC,CC,,right,True,0.4701535999774933,False,,,,True,0.03971641173621406,,,
,,,4,WM_probe,CC,,3,True,1.9741032999008894,False,,,,True,,3.0,0.0,0.0
139,2.0,4.0,5,2IFC,CI,,left,True,0.5630232002586126,False,,,,True,0.03971641173621406,,,
,,,5,WM_probe,CI,,3,False,1.846861599944532,False,,,,False,,4.0,0.0,0.0
139,2.0,4.0,6,2IFC,CC,,right,True,0.44870710000395775,False,,,,True,0.031547867224009644,,,
,,,6,WM_probe,CC,,1,False,2.7368892999365926,False,,,,False,,2.0,0.0,0.0
139,2.0,4.0,7,2IFC,CI,,right,True,0.46567679988220334,False,,,,True,0.031547867224009644,,,
,,,7,WM_probe,CI,,3,True,2.2399223004467785,False,,,,True,,3.0,0.0,0.0
139,2.0,4.0,8,2IFC,CI,,left,True,0.545461599715054,False,,,,True,0.025059361681363596,,,
,,,8,WM_probe,CI,,4,True,1.5913635003380477,False,,,,True,,4.0,0.0,0.0
139,2.0,4.0,9,2IFC,SC,,left,True,0.411132900044322,False,,,,True,0.06294627058970836,,,
,,,9,WM_probe,SC,,2,True,2.4731359998695552,False,,,,True,,2.0,0.0,0.0
139,2.0,4.0,10,2IFC,CC,,left,True,0.5531222997233272,False,,,,True,0.025059361681363596,,,
,,,10,WM_probe,CC,,1,False,1.7383111002855003,False,,,,False,,3.0,0.0,0.0
139,2.0,4.0,11,2IFC,CI,,left,True,0.5822283998131752,False,,,,True,0.019905358527674843,,,
,,,11,WM_probe,CI,,2,True,1.365377599839121,False,,,,True,,2.0,0.0,0.0
139,2.0,4.0,12,2IFC,SC,,right,True,0.5726402997970581,False,,,,True,0.049999999999999996,,,
,,,12,WM_probe,SC,,2,True,1.409760500304401,False,,,,True,,2.0,0.0,0.0
139,2.0,4.0,13,2IFC,SC,,left,False,0.6647767997346818,False,,,,False,0.049999999999999996,,,
,,,13,WM_probe,SC,,2,True,1.4571381998248398,False,,,,True,,2.0,0.0,0.0
139,2.0,4.0,14,2IFC,CI,,left,False,0.6027815002016723,False,,,,False,0.01581138830084188,,,
,,,14,WM_probe,CI,,1,True,1.0640642000362277,False,,,,True,,1.0,0.0,0.0
139,2.0,4.0,15,2IFC,CC,,left,False,0.510247599799186,False,,,,False,0.019905358527674843,,,
,,,15,WM_probe,CC,,1,True,2.8371400996111333,False,,,,True,,1.0,0.0,0.0
139,2.0,4.0,16,2IFC,SC,,right,True,0.6727463002316654,False,,,,True,0.06294627058970836,,,
,,,16,WM_probe,SC,,4,False,2.6627982002682984,False,,,,False,,3.0,1.0,0.0
139,2.0,4.0,17,2IFC,SC,,right,True,0.6006704000756145,False,,,,True,0.06294627058970836,,,
,,,17,WM_probe,SC,,3,True,2.192784700077027,False,,,,True,,3.0,0.0,0.0
139,2.0,4.0,18,2IFC,SC,,left,False,0.4576097000390291,False,,,,False,0.06294627058970836,,,
,,,18,WM_probe,SC,,3,True,2.106792400125414,False,,,,True,,3.0,0.0,0.0
139,2.0,4.0,19,2IFC,CC,,right,True,0.5729819000698626,False,,,,True,0.025059361681363596,,,
,,,19,WM_probe,CC,,1,True,1.9467540001496673,False,,,,True,,1.0,0.0,0.0
139,2.0,4.0,20,2IFC,CI,,left,False,0.555853100027889,False,,,,False,0.019905358527674843,,,
,,,20,WM_probe,CI,,1,True,1.1504842997528613,False,,,,True,,1.0,0.0,0.0
139,2.0,4.0,21,2IFC,CC,,left,True,0.5287854997441173,False,,,,True,0.025059361681363596,,,
