Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00217,2.0,4.0,1,2IFC,SC,,right,False,0.8438988998532295,False,,,,False,0.049999999999999996,,,
,,,1,WM_probe,SC,,4,True,1.5986126000061631,False,,,,True,,4.0,0.0,0.0
00217,2.0,4.0,2,2IFC,CI,,right,True,0.8731884001754224,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,CI,,4,True,2.106450399849564,False,,,,True,,4.0,0.0,0.0
00217,2.0,4.0,3,2IFC,CC,,no_response,False,,True,right,0.00040790019556879997,True,True,0.049999999999999996,,,
,,,3,WM_probe,CC,,3,False,2.151426600292325,False,,,,False,,4.0,0.0,0.0
00217,2.0,4.0,4,2IFC,CC,,right,False,0.7457320000976324,False,,,,False,0.06294627058970836,,,
,,,4,WM_probe,CC,,3,True,1.7613151003606617,False,,,,True,,3.0,0.0,0.0
00217,2.0,4.0,5,2IFC,SC,,right,True,0.5739250001497567,False,,,,True,0.06294627058970836,,,
,,,5,WM_probe,SC,,1,True,1.9821730996482074,False,,,,True,,1.0,0.0,0.0
00217,2.0,4.0,6,2IFC,CC,,right,True,0.15217790007591248,False,,,,True,0.0792446596230557,,,
,,,6,WM_probe,CC,,3,True,1.5888696000911295,False,,,,True,,3.0,0.0,0.0
00217,2.0,4.0,7,2IFC,CI,,left,True,0.9591251001693308,False,,,,True,0.03971641173621406,,,
,,,7,WM_probe,CI,,2,True,1.3850742001086473,False,,,,True,,2.0,0.0,0.0
00217,2.0,4.0,8,2IFC,CI,,right,True,0.49577989988029003,False,,,,True,0.031547867224009644,,,
,,,8,WM_probe,CI,,4,True,1.8059580996632576,False,,,,True,,4.0,0.0,0.0
00217,2.0,4.0,9,2IFC,CI,,left,True,0.4829023997299373,False,,,,True,0.025059361681363596,,,
,,,9,WM_probe,CI,,2,False,1.9180939998477697,False,,,,False,,4.0,0.0,0.0
00217,2.0,4.0,10,2IFC,SC,,left,True,0.42311260011047125,False,,,,True,0.049999999999999996,,,
,,,10,WM_probe,SC,,2,True,1.2443070001900196,False,,,,True,,2.0,0.0,0.0
00217,2.0,4.0,11,2IFC,CC,,left,True,0.24584190035238862,False,,,,True,0.06294627058970836,,,
,,,11,WM_probe,CC,,1,True,2.0643587997183204,False,,,,True,,1.0,0.0,0.0
00217,2.0,4.0,12,2IFC,CI,,left,False,0.5959609998390079,False,,,,False,0.019905358527674843,,,
,,,12,WM_probe,CI,,2,True,1.1822356996126473,False,,,,True,,2.0,0.0,0.0
00217,2.0,4.0,13,2IFC,SC,,right,True,0.36946119973436,False,,,,True,0.049999999999999996,,,
,,,13,WM_probe,SC,,3,False,1.8663228997029364,False,,,,False,,4.0,1.0,0.0
00217,2.0,4.0,14,2IFC,CI,,right,False,0.36638280004262924,False,,,,False,0.025059361681363596,,,
,,,14,WM_probe,CI,,1,True,2.0874522998929024,False,,,,True,,1.0,0.0,0.0
00217,2.0,4.0,15,2IFC,SC,,left,True,0.30512729985639453,False,,,,True,0.049999999999999996,,,
,,,15,WM_probe,SC,,1,True,2.1089227995835245,False,,,,True,,1.0,0.0,0.0
00217,2.0,4.0,16,2IFC,CI,,left,True,0.3105134000070393,False,,,,True,0.031547867224009644,,,
,,,16,WM_probe,CI,,1,True,2.089135500136763,False,,,,True,,1.0,0.0,0.0
00217,2.0,4.0,17,2IFC,CI,,right,True,0.2753200000151992,False,,,,True,0.031547867224009644,,,
,,,17,WM_probe,CI,,1,True,2.3966837995685637,False,,,,True,,1.0,0.0,0.0
00217,2.0,4.0,18,2IFC,SC,,right,True,0.42792529985308647,False,,,,True,0.03971641173621406,,,
,,,18,WM_probe,SC,,3,True,1.6833318998105824,False,,,,True,,3.0,0.0,0.0
00217,2.0,4.0,19,2IFC,CI,,right,True,0.30225070007145405,False,,,,True,0.031547867224009644,,,
,,,19,WM_probe,CI,,1,True,2.7597672999836504,False,,,,True,,1.0,0.0,0.0
00217,2.0,4.0,20,2IFC,CC,,left,True,0.3157771001569927,False,,,,True,0.06294627058970836,,,
,,,20,WM_probe,CC,,2,False,1.6346387001685798,False,,,,False,,3.0,0.0,0.0
00217,2.0,4.0,21,2IFC,CC,,left,True,0.23534249980002642,False,,,,True,0.06294627058970836,,,
,,,21,WM_probe,CC,,1,False,2.2571694999933243,False,,,,False,,2.0,0.0,0.0
00217,2.0,4.0,22,2IFC,SC,,right,True,0.3074310999363661,False,,,,True,0.03971641173621406,,,
,,,22,WM_probe,SC,,4,True,2.700761899817735,False,,,,True,,4.0,0.0,0.0
00217,2.0,4.0,23,2IFC,CC,,right,True,0.3406824003905058,False,,,,True,0.049999999999999996,,,
