Contrast,A,B,Paired,Parametric,T,dof,alternative,p_unc,p_corr,p_adjust,BF10,hedges
Condition,SC,CC,True,True,1.2898266545145676,15.0,two-sided,0.21664312027641397,0.6499293608292419,bonf,0.516,0.33524779323871884
Condition,SC,CI,True,True,6.370870249889387,15.0,two-sided,1.2567630060067506e-05,3.770289018020252e-05,bonf,1802.675,1.338901025320237
Condition,CC,CI,True,True,4.547460510282567,15.0,two-sided,0.000385136112997133,0.0011554083389913989,bonf,87.429,1.1324152062934563
