Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,no_response,False,,True,right,0.0003196997568011284,False,False,0.049999999999999996,,,
1,WM_probe,CI,,2,False,1.4699599999003112,False,,,,False,,1.0,0.0,0.0
2,2IFC,SC,,left,True,0.4451624001376331,False,,,,True,0.049999999999999996,,,
2,WM_probe,SC,,4,True,1.6913351002149284,False,,,,True,,4.0,0.0,0.0
3,2IFC,CC,,right,True,0.42388430004939437,False,,,,True,0.049999999999999996,,,
3,WM_probe,CC,,1,True,1.708286200184375,False,,,,True,,1.0,0.0,0.0
4,2IFC,CC,,left,True,0.37627429980784655,False,,,,True,0.03971641173621406,,,
4,WM_probe,CC,,3,True,1.0064486996270716,False,,,,True,,3.0,0.0,0.0
5,2IFC,SC,,right,True,0.4186559999361634,False,,,,True,0.03971641173621406,,,
5,WM_probe,SC,,3,True,1.210742900148034,False,,,,True,,3.0,0.0,0.0
6,2IFC,CI,,left,True,0.3569453996606171,False,,,,True,0.06294627058970836,,,
6,WM_probe,CI,,4,True,1.8239857000298798,False,,,,True,,4.0,0.0,0.0
7,2IFC,SC,,right,True,0.34649360040202737,False,,,,True,0.031547867224009644,,,
7,WM_probe,SC,,2,True,1.6765022003091872,False,,,,True,,2.0,0.0,0.0
8,2IFC,CC,,right,True,0.3840486998669803,False,,,,True,0.031547867224009644,,,
8,WM_probe,CC,,3,True,2.1619580001570284,False,,,,True,,3.0,0.0,0.0
9,2IFC,CI,,right,True,0.46083200024440885,False,,,,True,0.049999999999999996,,,
9,WM_probe,CI,,4,True,1.8850161000154912,False,,,,True,,4.0,0.0,0.0
10,2IFC,CC,,left,True,0.5291049000807106,False,,,,True,0.025059361681363596,,,
10,WM_probe,CC,,3,True,2.6668314998969436,False,,,,True,,3.0,0.0,0.0
11,2IFC,SC,,right,True,0.49129849998280406,False,,,,True,0.025059361681363596,,,
11,WM_probe,SC,,4,False,2.2113939002156258,False,,,,False,,2.0,0.0,0.0
12,2IFC,CC,,left,True,0.5534899001941085,False,,,,True,0.019905358527674843,,,
12,WM_probe,CC,,4,True,1.2141739996150136,False,,,,True,,4.0,0.0,0.0
13,2IFC,CI,,right,True,0.38168440014123917,False,,,,True,0.049999999999999996,,,
13,WM_probe,CI,,1,True,2.3613725998438895,False,,,,True,,1.0,0.0,0.0
14,2IFC,SC,,left,True,0.4475973998196423,False,,,,True,0.019905358527674843,,,
14,WM_probe,SC,,2,True,1.7710424000397325,False,,,,True,,2.0,0.0,0.0
15,2IFC,CC,,left,False,0.44572219997644424,False,,,,False,0.01581138830084188,,,
15,WM_probe,CC,,4,True,1.3892076001502573,False,,,,True,,4.0,0.0,0.0
16,2IFC,CC,,right,True,0.8130550999194384,False,,,,True,0.019905358527674843,,,
16,WM_probe,CC,,1,False,2.288394399918616,False,,,,False,,2.0,0.0,0.0
17,2IFC,SC,,no_response,False,,True,right,0.00031820032745599747,True,True,0.01581138830084188,,,
17,WM_probe,SC,,4,True,1.378607700113207,False,,,,True,,4.0,0.0,0.0
18,2IFC,CI,,left,True,0.3429812998510897,False,,,,True,0.049999999999999996,,,
18,WM_probe,CI,,1,True,1.925440600141883,False,,,,True,,1.0,0.0,0.0
19,2IFC,SC,,right,True,0.3799117002636194,False,,,,True,0.019905358527674843,,,
19,WM_probe,SC,,4,False,2.1193074001930654,False,,,,False,,1.0,0.0,0.0
20,2IFC,SC,,left,False,0.48493479983881116,False,,,,False,0.019905358527674843,,,
20,WM_probe,SC,,3,True,1.5521701001562178,False,,,,True,,3.0,0.0,0.0
21,2IFC,CC,,left,True,0.6437701000832021,False,,,,True,0.019905358527674843,,,
21,WM_probe,CC,,3,True,1.3769180998206139,False,,,,True,,3.0,0.0,0.0
22,2IFC,SC,,right,False,0.5372930997982621,False,,,,False,0.025059361681363596,,,
22,WM_probe,SC,,2,True,1.8822252000682056,False,,,,True,,2.0,0.0,0.0
23,2IFC,CC,,left,False,0.5772704998962581,False,,,,False,0.019905358527674843,,,
23,WM_probe,CC,,1,True,2.2608680999837816,False,,,,True,,1.0,0.0,0.0
24,2IFC,CI,,left,True,0.4767375001683831,False,,,,True,0.03971641173621406,,,
24,WM_probe,CI,,2,False,2.4050297997891903,False,,,,False,,1.0,0.0,0.0
25,2IFC,SC,,right,True,0.31741209980100393,False,,,,True,0.031547867224009644,,,
25,WM_probe,SC,,3,True,1.246841300278902,False,,,,True,,3.0,0.0,0.0
26,2IFC,CI,,right,True,0.35659770015627146,False,,,,True,0.03971641173621406,,,
26,WM_probe,CI,,4,True,1.2114706998690963,False,,,,True,,4.0,0.0,0.0
27,2IFC,SC,,left,True,0.46836529998108745,False,,,,True,0.031547867224009644,,,
27,WM_probe,SC,,1,True,1.7708922997117043,False,,,,True,,1.0,0.0,0.0
28,2IFC,CI,,left,True,0.3806672999635339,False,,,,True,0.03971641173621406,,,
28,WM_probe,CI,,3,False,2.717633499763906,False,,,,False,,1.0,0.0,0.0
29,2IFC,CI,,right,True,0.42296359967440367,False,,,,True,0.031547867224009644,,,
29,WM_probe,CI,,1,True,2.6627254001796246,False,,,,True,,1.0,0.0,0.0
30,2IFC,CI,,right,True,0.3974794000387192,False,,,,True,0.031547867224009644,,,
30,WM_probe,CI,,2,True,2.820457899942994,False,,,,True,,2.0,0.0,0.0
31,2IFC,CI,,right,True,0.3259525001049042,False,,,,True,0.031547867224009644,,,
31,WM_probe,CI,,2,False,2.0900220000185072,False,,,,False,,1.0,0.0,0.0
32,2IFC,SC,,left,True,0.23767299996688962,False,,,,True,0.031547867224009644,,,
32,WM_probe,SC,,4,True,2.156686400063336,False,,,,True,,4.0,0.0,0.0
