Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,left,True,0.4422578997910023,False,,,,True,0.049999999999999996,,,
1,WM_probe,CI,,1,True,1.6315723997540772,False,,,,True,,1.0,0.0,0.0
2,2IFC,SC,,left,True,0.4283948000520468,False,,,,True,0.049999999999999996,,,
2,WM_probe,SC,,1,True,1.7240899996832013,False,,,,True,,1.0,0.0,0.0
3,2IFC,CC,,right,True,0.4158868999220431,False,,,,True,0.049999999999999996,,,
3,WM_probe,CC,,2,False,1.5123096997849643,False,,,,False,,4.0,0.0,0.0
4,2IFC,CI,,right,True,0.42513770004734397,False,,,,True,0.03971641173621406,,,
4,WM_probe,CI,,4,True,1.4214273998513818,False,,,,True,,4.0,0.0,0.0
5,2IFC,CI,,left,True,0.5737124998122454,False,,,,True,0.031547867224009644,,,
5,WM_probe,CI,,3,True,1.6181658999994397,False,,,,True,,3.0,0.0,0.0
6,2IFC,CI,,left,True,0.46348149981349707,False,,,,True,0.025059361681363596,,,
6,WM_probe,CI,,4,True,1.694735599681735,False,,,,True,,4.0,0.0,0.0
7,2IFC,CC,,right,True,0.46748579991981387,False,,,,True,0.03971641173621406,,,
7,WM_probe,CC,,3,False,1.1358369998633862,False,,,,False,,1.0,0.0,0.0
8,2IFC,CC,,left,True,0.5126510998234153,False,,,,True,0.031547867224009644,,,
8,WM_probe,CC,,3,True,0.8985344995744526,False,,,,True,,3.0,0.0,0.0
9,2IFC,CI,,right,True,0.4222307000309229,False,,,,True,0.019905358527674843,,,
9,WM_probe,CI,,4,True,1.4253136003389955,False,,,,True,,4.0,0.0,0.0
10,2IFC,SC,,no_response,False,,True,left,0.0751045998185873,True,True,0.03971641173621406,,,
10,WM_probe,SC,,3,False,1.4532014997676015,False,,,,False,,2.0,0.0,0.0
11,2IFC,CC,,right,True,0.41723050037398934,False,,,,True,0.025059361681363596,,,
11,WM_probe,CC,,4,False,1.4417145000770688,False,,,,False,,2.0,0.0,0.0
12,2IFC,CC,,right,True,0.4282670998945832,False,,,,True,0.019905358527674843,,,
12,WM_probe,CC,,4,True,1.2512595998123288,False,,,,True,,4.0,0.0,0.0
13,2IFC,SC,,left,True,0.5029481998644769,False,,,,True,0.049999999999999996,,,
13,WM_probe,SC,,1,True,1.6175804999656975,False,,,,True,,1.0,0.0,0.0
14,2IFC,SC,,right,True,0.3897479996085167,False,,,,True,0.049999999999999996,,,
14,WM_probe,SC,,2,False,2.375915499869734,False,,,,False,,1.0,0.0,0.0
15,2IFC,CC,,right,True,0.45527439983561635,False,,,,True,0.01581138830084188,,,
15,WM_probe,CC,,4,True,1.291912800166756,False,,,,True,,4.0,0.0,0.0
16,2IFC,CI,,left,True,0.29568340023979545,False,,,,True,0.01581138830084188,,,
16,WM_probe,CI,,4,True,1.2535939998924732,False,,,,True,,4.0,0.0,0.0
17,2IFC,SC,,right,True,0.33849280001595616,False,,,,True,0.049999999999999996,,,
17,WM_probe,SC,,3,True,1.0522824004292488,False,,,,True,,3.0,0.0,0.0
18,2IFC,CI,,left,True,0.6172616998665035,False,,,,True,0.012559432157547883,,,
18,WM_probe,CI,,2,True,2.609042199794203,False,,,,True,,2.0,0.0,0.0
19,2IFC,CI,,right,True,0.4205241003073752,False,,,,True,0.009976311574844382,,,
19,WM_probe,CI,,3,True,1.2802635999396443,False,,,,True,,3.0,0.0,0.0
20,2IFC,SC,,right,True,0.4433622998185456,False,,,,True,0.03971641173621406,,,
20,WM_probe,SC,,2,True,1.0092454999685287,False,,,,True,,2.0,0.0,0.0
21,2IFC,SC,,left,True,0.44761289982125163,False,,,,True,0.03971641173621406,,,
21,WM_probe,SC,,2,False,1.6238142997026443,False,,,,False,,1.0,0.0,0.0
22,2IFC,CI,,right,True,0.4404798001050949,False,,,,True,0.007924465962305553,,,
22,WM_probe,CI,,1,False,1.4551375997252762,False,,,,False,,2.0,0.0,0.0
23,2IFC,CI,,right,False,0.40870200004428625,False,,,,False,0.006294627058970824,,,
23,WM_probe,CI,,1,True,1.3512157001532614,False,,,,True,,1.0,0.0,0.0
24,2IFC,CI,,left,False,0.387118199840188,False,,,,False,0.007924465962305553,,,
24,WM_probe,CI,,1,False,1.2795934998430312,False,,,,False,,2.0,0.0,0.0
25,2IFC,CI,,left,False,0.38889640010893345,False,,,,False,0.009976311574844382,,,
25,WM_probe,CI,,1,False,1.4740222999826074,False,,,,False,,2.0,0.0,0.0
26,2IFC,CI,,right,True,0.452830099966377,False,,,,True,0.012559432157547883,,,
