Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CC,,no_response,False,,True,,,,False,0.049999999999999996,,,
1,WM_probe,CC,,no_response,False,,True,,,,False,,3.0,0.0,0.0
2,2IFC,CC,,left,True,0.49602329917252064,False,,,,True,0.06294627058970836,,,
2,WM_probe,CC,,3,False,2.216644499450922,False,,,,False,,1.0,0.0,0.0
3,2IFC,CC,,left,True,0.4952566996216774,False,,,,True,0.049999999999999996,,,
3,WM_probe,CC,,4,False,2.806062899529934,False,,,,False,,1.0,0.0,0.0
4,2IFC,CC,,left,True,0.16292150132358074,False,,,,True,0.049999999999999996,,,
4,WM_probe,CC,,1,False,2.357124401256442,False,,,,False,,3.0,0.0,0.0
5,2IFC,SC,,right,True,0.5080359000712633,False,,,,True,0.049999999999999996,,,
5,WM_probe,SC,,1,True,1.2404169999063015,False,,,,True,,1.0,0.0,0.0
6,2IFC,CC,,right,True,0.3861140999943018,False,,,,True,0.049999999999999996,,,
6,WM_probe,CC,,3,True,2.7357659991830587,False,,,,True,,3.0,0.0,0.0
7,2IFC,CI,,right,False,0.8015528004616499,False,,,,False,0.049999999999999996,,,
7,WM_probe,CI,,3,True,1.43026589974761,False,,,,True,,3.0,0.0,0.0
8,2IFC,CC,,right,True,0.6940576992928982,False,,,,True,0.03971641173621406,,,
8,WM_probe,CC,,2,True,1.9944922998547554,False,,,,True,,2.0,0.0,0.0
9,2IFC,CI,,right,True,0.584561200812459,False,,,,True,0.06294627058970836,,,
9,WM_probe,CI,,4,True,2.046321900561452,False,,,,True,,4.0,0.0,0.0
10,2IFC,SC,,right,True,0.8005984984338284,False,,,,True,0.03971641173621406,,,
10,WM_probe,SC,,4,True,2.3499382995069027,False,,,,True,,4.0,0.0,0.0
11,2IFC,CI,,left,True,0.7498918995261192,False,,,,True,0.049999999999999996,,,
11,WM_probe,CI,,3,True,1.995268700644374,False,,,,True,,3.0,0.0,0.0
12,2IFC,SC,,left,True,0.8544276002794504,False,,,,True,0.031547867224009644,,,
12,WM_probe,SC,,no_response,False,,True,2,0.4027155004441738,True,True,,2.0,0.0,0.0
13,2IFC,SC,,right,True,0.45877679996192455,False,,,,True,0.025059361681363596,,,
13,WM_probe,SC,,4,False,2.7764828000217676,False,,,,False,,3.0,0.0,1.0
14,2IFC,SC,,no_response,False,,True,left,0.0004078000783920288,True,True,0.019905358527674843,,,
14,WM_probe,SC,,no_response,False,,True,3,0.0002576000988483429,False,False,,4.0,0.0,0.0
15,2IFC,SC,,left,False,0.5901820007711649,False,,,,False,0.025059361681363596,,,
15,WM_probe,SC,,3,True,1.6489179991185665,False,,,,True,,3.0,0.0,0.0
16,2IFC,CI,,right,False,0.6656808014959097,False,,,,False,0.049999999999999996,,,
16,WM_probe,CI,,3,False,2.7728205006569624,False,,,,False,,4.0,0.0,0.0
17,2IFC,CI,,left,True,0.4565973002463579,False,,,,True,0.06294627058970836,,,
17,WM_probe,CI,,3,True,1.4083413016051054,False,,,,True,,3.0,0.0,0.0
18,2IFC,CC,,no_response,False,,True,left,0.00012850016355514526,False,False,0.03971641173621406,,,
18,WM_probe,CC,,4,True,2.095805199816823,False,,,,True,,4.0,0.0,0.0
19,2IFC,SC,,left,True,0.5081871002912521,False,,,,True,0.031547867224009644,,,
19,WM_probe,SC,,1,True,0.9525796007364988,False,,,,True,,1.0,0.0,0.0
20,2IFC,CI,,left,True,0.42700739949941635,False,,,,True,0.06294627058970836,,,
20,WM_probe,CI,,3,True,1.3029529005289078,False,,,,True,,3.0,0.0,0.0
21,2IFC,CI,,right,True,0.5450069010257721,False,,,,True,0.06294627058970836,,,
21,WM_probe,CI,,2,True,2.001231700181961,False,,,,True,,2.0,0.0,0.0
22,2IFC,CI,,right,True,0.5365450996905565,False,,,,True,0.049999999999999996,,,
22,WM_probe,CI,,1,True,1.1674121003597975,False,,,,True,,1.0,0.0,0.0
23,2IFC,CC,,right,True,0.35243199951946735,False,,,,True,0.049999999999999996,,,
23,WM_probe,CC,,3,True,1.698726499453187,False,,,,True,,3.0,0.0,0.0
24,2IFC,CC,,left,True,0.4258037004619837,False,,,,True,0.049999999999999996,,,
24,WM_probe,CC,,2,False,1.676612401381135,False,,,,False,,3.0,0.0,0.0
25,2IFC,SC,,right,True,0.6149530000984669,False,,,,True,0.031547867224009644,,,
25,WM_probe,SC,,3,False,2.113060599192977,False,,,,False,,2.0,1.0,0.0
26,2IFC,SC,,left,True,0.4573835991322994,False,,,,True,0.031547867224009644,,,
26,WM_probe,SC,,3,True,1.7189734000712633,False,,,,True,,3.0,0.0,0.0
27,2IFC,CC,,left,True,0.45688419975340366,False,,,,True,0.049999999999999996,,,
27,WM_probe,CC,,4,True,1.4109278991818428,False,,,,True,,4.0,0.0,0.0
28,2IFC,CI,,left,True,0.36541949957609177,False,,,,True,0.049999999999999996,,,
28,WM_probe,CI,,4,True,1.8861474003642797,False,,,,True,,4.0,0.0,0.0
29,2IFC,CC,,left,True,0.33333449997007847,False,,,,True,0.03971641173621406,,,
29,WM_probe,CC,,2,True,2.2702549006789923,False,,,,True,,2.0,0.0,0.0
30,2IFC,CC,,right,True,0.4414719995111227,False,,,,True,0.03971641173621406,,,
30,WM_probe,CC,,1,True,1.29403879866004,False,,,,True,,1.0,0.0,0.0
31,2IFC,SC,,left,False,0.9816692005842924,False,,,,False,0.025059361681363596,,,
31,WM_probe,SC,,4,True,1.2633503004908562,False,,,,True,,4.0,0.0,0.0
32,2IFC,CC,,left,True,0.37551049888134,False,,,,True,0.03971641173621406,,,
32,WM_probe,CC,,1,True,1.0881481003016233,False,,,,True,,1.0,0.0,0.0
33,2IFC,CC,,right,True,0.4073438011109829,False,,,,True,0.031547867224009644,,,
33,WM_probe,CC,,2,True,1.5909770000725985,False,,,,True,,2.0,0.0,0.0
34,2IFC,CI,,right,True,0.4951389003545046,False,,,,True,0.049999999999999996,,,
34,WM_probe,CI,,1,True,2.301623199135065,False,,,,True,,1.0,0.0,0.0
35,2IFC,CI,,left,True,0.5052435994148254,False,,,,True,0.03971641173621406,,,
35,WM_probe,CI,,4,True,1.5448560006916523,False,,,,True,,4.0,0.0,0.0
36,2IFC,SC,,no_response,False,,True,right,0.00027929991483688354,True,True,0.031547867224009644,,,
36,WM_probe,SC,,4,True,1.7484012991189957,False,,,,True,,4.0,0.0,0.0
37,2IFC,CI,,left,True,0.43846420012414455,False,,,,True,0.03971641173621406,,,
37,WM_probe,CI,,1,True,0.9425770007073879,False,,,,True,,1.0,0.0,0.0
38,2IFC,CC,,left,True,0.41743609867990017,False,,,,True,0.031547867224009644,,,
38,WM_probe,CC,,2,True,1.3067039996385574,False,,,,True,,2.0,0.0,0.0
39,2IFC,SC,,right,True,0.533611198887229,False,,,,True,0.03971641173621406,,,
39,WM_probe,SC,,1,True,1.0312641002237797,False,,,,True,,1.0,0.0,0.0
40,2IFC,CC,,left,True,0.41168119944632053,False,,,,True,0.031547867224009644,,,
40,WM_probe,CC,,1,True,0.880044599995017,False,,,,True,,1.0,0.0,0.0
41,2IFC,CC,,left,False,0.6198325995355844,False,,,,False,0.025059361681363596,,,
41,WM_probe,CC,,3,True,1.445737300440669,False,,,,True,,3.0,0.0,0.0
42,2IFC,CI,,left,True,0.8363761994987726,False,,,,True,0.03971641173621406,,,
42,WM_probe,CI,,2,True,1.8359810002148151,False,,,,True,,2.0,0.0,0.0
43,2IFC,SC,,left,True,0.41017539985477924,False,,,,True,0.03971641173621406,,,
43,WM_probe,SC,,4,True,1.62506790086627,False,,,,True,,4.0,0.0,0.0
44,2IFC,SC,,left,True,0.3924551997333765,False,,,,True,0.03971641173621406,,,
44,WM_probe,SC,,1,True,0.9167592003941536,False,,,,True,,1.0,0.0,0.0
45,2IFC,CI,,right,True,0.4599616006016731,False,,,,True,0.031547867224009644,,,
45,WM_probe,CI,,1,True,1.0315326992422342,False,,,,True,,1.0,0.0,0.0
46,2IFC,SC,,no_response,False,,True,left,0.00032289884984493256,True,True,0.031547867224009644,,,
46,WM_probe,SC,,2,True,1.4685102999210358,False,,,,True,,2.0,0.0,0.0
47,2IFC,CI,,left,True,0.4367690999060869,False,,,,True,0.031547867224009644,,,
47,WM_probe,CI,,4,True,1.3450981993228197,False,,,,True,,4.0,0.0,0.0
48,2IFC,CC,,left,True,0.548803199082613,False,,,,True,0.031547867224009644,,,
48,WM_probe,CC,,2,True,1.1684674005955458,False,,,,True,,2.0,0.0,0.0
49,2IFC,SC,,left,False,0.7711683008819818,False,,,,False,0.03971641173621406,,,
49,WM_probe,SC,,2,True,1.0820030998438597,False,,,,True,,2.0,0.0,0.0
50,2IFC,SC,,left,True,0.9269741997122765,False,,,,True,0.049999999999999996,,,
50,WM_probe,SC,,4,True,1.8747546002268791,False,,,,True,,4.0,0.0,0.0
51,2IFC,CI,,left,True,0.9100143983960152,False,,,,True,0.031547867224009644,,,
51,WM_probe,CI,,4,True,1.8977143988013268,False,,,,True,,4.0,0.0,0.0
52,2IFC,SC,,left,True,0.2906871996819973,False,,,,True,0.049999999999999996,,,
52,WM_probe,SC,,3,True,1.6583079993724823,False,,,,True,,3.0,0.0,0.0
53,2IFC,CC,,left,True,0.3434985000640154,False,,,,True,0.031547867224009644,,,
53,WM_probe,CC,,1,True,0.9946458004415035,False,,,,True,,1.0,0.0,0.0
54,2IFC,CC,,left,False,0.5244980007410049,False,,,,False,0.031547867224009644,,,
54,WM_probe,CC,,1,True,0.8711411003023386,False,,,,True,,1.0,0.0,0.0
55,2IFC,CI,,right,True,0.5792918000370264,False,,,,True,0.025059361681363596,,,
55,WM_probe,CI,,3,True,1.510590199381113,False,,,,True,,3.0,0.0,0.0
56,2IFC,CC,,right,True,0.28304249979555607,False,,,,True,0.03971641173621406,,,
56,WM_probe,CC,,3,True,1.3278391007333994,False,,,,True,,3.0,0.0,0.0
57,2IFC,SC,,right,True,0.32803739979863167,False,,,,True,0.049999999999999996,,,
57,WM_probe,SC,,4,False,2.387260200455785,False,,,,False,,1.0,1.0,0.0
58,2IFC,CI,,right,True,0.706003200262785,False,,,,True,0.025059361681363596,,,
58,WM_probe,CI,,3,True,2.0796162001788616,False,,,,True,,3.0,0.0,0.0
59,2IFC,CI,,right,False,0.6789523996412754,False,,,,False,0.025059361681363596,,,
59,WM_probe,CI,,1,True,1.045278599485755,False,,,,True,,1.0,0.0,0.0
60,2IFC,SC,,left,True,0.3567124009132385,False,,,,True,0.03971641173621406,,,
60,WM_probe,SC,,3,False,2.0486639998853207,False,,,,False,,4.0,0.0,1.0
61,2IFC,CI,,right,True,0.5985965002328157,False,,,,True,0.031547867224009644,,,
61,WM_probe,CI,,4,False,1.8645152989774942,False,,,,False,,2.0,0.0,0.0
62,2IFC,CI,,left,True,0.9220831990242004,False,,,,True,0.031547867224009644,,,
62,WM_probe,CI,,1,True,0.8473701998591423,False,,,,True,,1.0,0.0,0.0
63,2IFC,CI,,left,False,0.7868783008307219,False,,,,False,0.031547867224009644,,,
63,WM_probe,CI,,3,True,1.5059421993792057,False,,,,True,,3.0,0.0,0.0
64,2IFC,CI,,left,False,0.658220998942852,False,,,,False,0.03971641173621406,,,
64,WM_probe,CI,,3,True,1.9041754007339478,False,,,,True,,3.0,0.0,0.0
65,2IFC,CC,,left,True,0.7217568997293711,False,,,,True,0.03971641173621406,,,
65,WM_probe,CC,,1,True,1.0767018999904394,False,,,,True,,1.0,0.0,0.0
