Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00220,2.0,6.0,1,2IFC,CC,,right,False,0.631461399840191,False,,,,False,0.049999999999999996,,,
,,,1,WM_probe,CC,,1,False,1.281724999891594,False,,,,False,,4.0,0.0,0.0
00220,2.0,6.0,2,2IFC,CC,,left,False,0.5949371999595314,False,,,,False,0.06294627058970836,,,
,,,2,WM_probe,CC,,2,True,1.51513269986026,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,3,2IFC,CI,,right,False,0.4713590999599546,False,,,,False,0.049999999999999996,,,
,,,3,WM_probe,CI,,1,True,1.0694170999340713,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,4,2IFC,CI,,right,True,0.5159719998482615,False,,,,True,0.06294627058970836,,,
,,,4,WM_probe,CI,,3,False,1.5446832000743598,False,,,,False,,4.0,0.0,0.0
00220,2.0,6.0,5,2IFC,SC,,right,True,0.5226402000989765,False,,,,True,0.049999999999999996,,,
,,,5,WM_probe,SC,,2,True,0.9883922999724746,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,6,2IFC,CI,,right,True,0.7148484999779612,False,,,,True,0.049999999999999996,,,
,,,6,WM_probe,CI,,2,True,1.2392653999850154,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,7,2IFC,SC,,right,True,0.4439375000074506,False,,,,True,0.03971641173621406,,,
,,,7,WM_probe,SC,,3,False,1.7933608999010175,False,,,,False,,2.0,1.0,0.0
00220,2.0,6.0,8,2IFC,CC,,right,True,0.3642768000718206,False,,,,True,0.0792446596230557,,,
,,,8,WM_probe,CC,,3,False,1.4344894997775555,False,,,,False,,4.0,0.0,0.0
00220,2.0,6.0,9,2IFC,CC,,left,True,0.38804180012084544,False,,,,True,0.06294627058970836,,,
,,,9,WM_probe,CC,,1,True,2.9204249000176787,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,10,2IFC,CI,,right,True,0.5256672000978142,False,,,,True,0.049999999999999996,,,
,,,10,WM_probe,CI,,3,False,1.8883505000267178,False,,,,False,,2.0,0.0,0.0
00220,2.0,6.0,11,2IFC,CI,,right,True,0.2977785998955369,False,,,,True,0.049999999999999996,,,
,,,11,WM_probe,CI,,3,True,1.5120234000496566,False,,,,True,,3.0,0.0,0.0
00220,2.0,6.0,12,2IFC,SC,,right,True,0.5290288000833243,False,,,,True,0.031547867224009644,,,
,,,12,WM_probe,SC,,1,True,1.7325391999911517,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,13,2IFC,CC,,right,True,0.5053052001167089,False,,,,True,0.06294627058970836,,,
,,,13,WM_probe,CC,,1,True,1.8368657999671996,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,14,2IFC,CI,,right,True,0.6441432998981327,False,,,,True,0.03971641173621406,,,
,,,14,WM_probe,CI,,1,False,1.4491296000778675,False,,,,False,,4.0,0.0,0.0
00220,2.0,6.0,15,2IFC,CC,,right,True,0.668456600047648,False,,,,True,0.06294627058970836,,,
,,,15,WM_probe,CC,,1,False,1.671889299992472,False,,,,False,,2.0,0.0,0.0
00220,2.0,6.0,16,2IFC,CC,,right,True,0.5502909999340773,False,,,,True,0.049999999999999996,,,
,,,16,WM_probe,CC,,2,True,1.2042032999452204,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,17,2IFC,SC,,right,False,0.5203569999430329,False,,,,False,0.025059361681363596,,,
,,,17,WM_probe,SC,,1,True,1.0752314999699593,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,18,2IFC,CI,,right,True,0.4453106999862939,False,,,,True,0.03971641173621406,,,
,,,18,WM_probe,CI,,4,False,1.7452162001281977,False,,,,False,,2.0,0.0,0.0
00220,2.0,6.0,19,2IFC,CI,,left,True,0.4093095997814089,False,,,,True,0.03971641173621406,,,
,,,19,WM_probe,CI,,3,False,1.7021224000491202,False,,,,False,,1.0,0.0,0.0
00220,2.0,6.0,20,2IFC,SC,,right,True,0.462480999995023,False,,,,True,0.031547867224009644,,,
,,,20,WM_probe,SC,,3,False,1.600855499971658,False,,,,False,,4.0,1.0,0.0
00220,2.0,6.0,21,2IFC,CC,,left,True,0.5245784998405725,False,,,,True,0.049999999999999996,,,
,,,21,WM_probe,CC,,3,False,1.48710469994694,False,,,,False,,2.0,0.0,0.0
00220,2.0,6.0,22,2IFC,SC,,left,True,0.5101983000058681,False,,,,True,0.031547867224009644,,,
,,,22,WM_probe,SC,,1,False,1.3078902999404818,False,,,,False,,3.0,0.0,1.0
00220,2.0,6.0,23,2IFC,SC,,right,True,0.4034364998806268,False,,,,True,0.031547867224009644,,,
,,,23,WM_probe,SC,,2,True,1.6184918999206275,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,24,2IFC,SC,,left,True,0.5130485999397933,False,,,,True,0.025059361681363596,,,
,,,24,WM_probe,SC,,2,False,1.2601230000145733,False,,,,False,,4.0,1.0,0.0
00220,2.0,6.0,25,2IFC,SC,,right,False,0.487492399988696,False,,,,False,0.025059361681363596,,,
,,,25,WM_probe,SC,,2,True,1.8527275000233203,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,26,2IFC,CC,,right,True,0.48157069995068014,False,,,,True,0.049999999999999996,,,
,,,26,WM_probe,CC,,2,True,1.6911623000632972,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,27,2IFC,CC,,left,True,0.4780818000435829,False,,,,True,0.03971641173621406,,,
,,,27,WM_probe,CC,,3,False,1.458462500013411,False,,,,False,,1.0,0.0,0.0
00220,2.0,6.0,28,2IFC,SC,,right,True,0.6001371999736875,False,,,,True,0.031547867224009644,,,
,,,28,WM_probe,SC,,1,True,1.6737040998414159,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,29,2IFC,CI,,right,True,0.5788368000648916,False,,,,True,0.031547867224009644,,,
,,,29,WM_probe,CI,,2,False,2.0468681000638753,False,,,,False,,3.0,0.0,0.0
00220,2.0,6.0,30,2IFC,CC,,right,True,0.5033896998502314,False,,,,True,0.03971641173621406,,,
,,,30,WM_probe,CC,,1,True,1.2272973998915404,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,31,2IFC,CC,,right,True,0.3355566000100225,False,,,,True,0.03971641173621406,,,
,,,31,WM_probe,CC,,1,True,0.9819230001885444,False,,,,True,,1.0,0.0,0.0
00220,2.0,6.0,32,2IFC,CC,,left,True,0.4407126000151038,False,,,,True,0.031547867224009644,,,
,,,32,WM_probe,CC,,3,False,1.4989651998039335,False,,,,False,,4.0,0.0,0.0
00220,2.0,6.0,33,2IFC,CI,,left,True,0.4922730999533087,False,,,,True,0.031547867224009644,,,
,,,33,WM_probe,CI,,4,True,1.8299856998492032,False,,,,True,,4.0,0.0,0.0
00220,2.0,6.0,34,2IFC,SC,,left,True,0.5376945999450982,False,,,,True,0.031547867224009644,,,
,,,34,WM_probe,SC,,2,True,1.669006200041622,False,,,,True,,2.0,0.0,0.0
00220,2.0,6.0,35,2IFC,CI,,left,False,0.457329299999401,False,,,,False,0.031547867224009644,,,
,,,35,WM_probe,CI,,3,False,1.2263372999150306,False,,,,False,,2.0,0.0,0.0
00220,2.0,6.0,36,2IFC,CI,,left,True,0.4135948000475764,False,,,,True,0.03971641173621406,,,
,,,36,WM_probe,CI,,3,False,1.5076544999610633,False,,,,False,,1.0,0.0,0.0
00220,2.0,6.0,37,2IFC,SC,,left,True,0.4171406999230385,False,,,,True,0.031547867224009644,,,
,,,37,WM_probe,SC,,3,False,1.530827600043267,False,,,,False,,4.0,1.0,0.0
00220,2.0,6.0,38,2IFC,SC,,left,True,0.39366529998369515,False,,,,True,0.025059361681363596,,,
,,,38,WM_probe,SC,,3,False,1.5654598998371512,False,,,,False,,1.0,1.0,0.0
00220,2.0,6.0,39,2IFC,CI,,left,True,0.4479416001122445,False,,,,True,0.03971641173621406,,,
,,,39,WM_probe,CI,,3,False,2.08853349997662,False,,,,False,,1.0,0.0,0.0
00220,2.0,6.0,40,2IFC,CC,,right,True,0.45934049994684756,False,,,,True,0.031547867224009644,,,
,,,40,WM_probe,CC,,4,True,1.8307503999676555,False,,,,True,,4.0,0.0,0.0
00220,2.0,6.0,41,2IFC,CI,,left,False,0.5231789001263678,False,,,,False,0.03971641173621406,,,
,,,41,WM_probe,CI,,2,False,1.9737188001163304,False,,,,False,,1.0,0.0,0.0
00220,2.0,6.0,42,2IFC,SC,,right,False,0.6310775000602007,False,,,,False,0.025059361681363596,,,
,,,42,WM_probe,SC,,3,False,1.6440520000178367,False,,,,False,,2.0,1.0,0.0
00220,2.0,6.0,43,2IFC,SC,,left,True,0.38263210002332926,False,,,,True,0.031547867224009644,,,
,,,43,WM_probe,SC,,3,False,1.411143200006336,False,,,,False,,4.0,1.0,0.0
00220,2.0,6.0,44,2IFC,CC,,left,True,0.44266820000484586,False,,,,True,0.031547867224009644,,,
,,,44,WM_probe,CC,,3,True,1.8769504001829773,False,,,,True,,3.0,0.0,0.0
00220,2.0,6.0,45,2IFC,CI,,right,True,0.5604461999610066,False,,,,True,0.049999999999999996,,,
,,,45,WM_probe,CI,,1,False,1.3553375999908894,False,,,,False,,3.0,0.0,0.0
00220,2.0,6.0,46,2IFC,CC,,right,True,0.44933749991469085,False,,,,True,0.025059361681363596,,,
,,,46,WM_probe,CC,,3,True,1.366223999997601,False,,,,True,,3.0,0.0,0.0
00220,2.0,6.0,47,2IFC,CI,,right,True,0.4744821998756379,False,,,,True,0.049999999999999996,,,
,,,47,WM_probe,CI,,4,False,1.2298446998465806,False,,,,False,,1.0,0.0,0.0
