Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00218,1.0,1.0,1,2IFC,SC,,left,False,0.5554368998855352,False,,,,False,0.049999999999999996,,,
,,,1,WM_probe,SC,,1,True,1.672858899924904,False,,,,True,,1.0,0.0,0.0
00218,1.0,1.0,2,2IFC,CI,,left,True,0.44638460013084114,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,CI,,3,True,1.7993948999792337,False,,,,True,,3.0,0.0,0.0
00218,1.0,1.0,3,2IFC,CI,,right,True,0.22670369991101325,False,,,,True,0.03971641173621406,,,
,,,3,WM_probe,CI,,3,True,1.293345999903977,False,,,,True,,3.0,0.0,0.0
00218,1.0,1.0,4,2IFC,CC,,left,True,0.18068929994478822,False,,,,True,0.049999999999999996,,,
,,,4,WM_probe,CC,,no_response,False,,True,3,0.1865753000602126,False,False,,2.0,0.0,0.0
00218,1.0,1.0,5,2IFC,CI,,right,True,0.4733889999333769,False,,,,True,0.031547867224009644,,,
,,,5,WM_probe,CI,,2,True,1.4685651999898255,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,6,2IFC,SC,,right,True,0.22843999997712672,False,,,,True,0.06294627058970836,,,
,,,6,WM_probe,SC,,4,False,1.4269789999816567,False,,,,False,,3.0,1.0,0.0
00218,1.0,1.0,7,2IFC,SC,,left,True,0.36444159992970526,False,,,,True,0.049999999999999996,,,
,,,7,WM_probe,SC,,2,False,1.7945870000403374,False,,,,False,,4.0,1.0,0.0
00218,1.0,1.0,8,2IFC,CI,,right,False,0.6564889999572188,False,,,,False,0.025059361681363596,,,
,,,8,WM_probe,CI,,1,True,1.5189817999489605,False,,,,True,,1.0,0.0,0.0
00218,1.0,1.0,9,2IFC,SC,,right,True,0.5031054001301527,False,,,,True,0.049999999999999996,,,
,,,9,WM_probe,SC,,3,False,1.2670136999804527,False,,,,False,,4.0,0.0,1.0
00218,1.0,1.0,10,2IFC,CI,,left,True,0.5247583000455052,False,,,,True,0.031547867224009644,,,
,,,10,WM_probe,CI,,4,False,1.8796299998648465,False,,,,False,,3.0,0.0,0.0
00218,1.0,1.0,11,2IFC,SC,,left,True,0.14312219992280006,False,,,,True,0.049999999999999996,,,
,,,11,WM_probe,SC,,1,True,0.7537120999768376,False,,,,True,,1.0,0.0,0.0
00218,1.0,1.0,12,2IFC,CI,,right,False,0.42802709992974997,False,,,,False,0.031547867224009644,,,
,,,12,WM_probe,CI,,4,True,2.310946200042963,False,,,,True,,4.0,0.0,0.0
00218,1.0,1.0,13,2IFC,SC,,right,True,0.22955789999105036,False,,,,True,0.03971641173621406,,,
,,,13,WM_probe,SC,,2,True,1.3169277999550104,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,14,2IFC,CI,,left,False,0.17226159991696477,False,,,,False,0.03971641173621406,,,
,,,14,WM_probe,CI,,2,True,1.7192722000181675,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,15,2IFC,CC,,right,False,0.23741589998826385,False,,,,False,0.03971641173621406,,,
,,,15,WM_probe,CC,,4,True,0.970396899851039,False,,,,True,,4.0,0.0,0.0
00218,1.0,1.0,16,2IFC,CI,,right,True,0.1744917999021709,False,,,,True,0.049999999999999996,,,
,,,16,WM_probe,CI,,2,True,1.5416256000753492,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,17,2IFC,CI,,right,True,0.20999930007383227,False,,,,True,0.049999999999999996,,,
,,,17,WM_probe,CI,,3,True,2.1690682000480592,False,,,,True,,3.0,0.0,0.0
00218,1.0,1.0,18,2IFC,CC,,left,True,0.2736755001824349,False,,,,True,0.049999999999999996,,,
,,,18,WM_probe,CC,,4,False,2.063419499900192,False,,,,False,,2.0,0.0,0.0
00218,1.0,1.0,19,2IFC,SC,,left,True,0.6459838000591844,False,,,,True,0.03971641173621406,,,
,,,19,WM_probe,SC,,4,False,2.19534910004586,False,,,,False,,2.0,0.0,1.0
00218,1.0,1.0,20,2IFC,CC,,right,True,0.3860522999893874,False,,,,True,0.049999999999999996,,,
,,,20,WM_probe,CC,,4,True,2.006906900089234,False,,,,True,,4.0,0.0,0.0
00218,1.0,1.0,21,2IFC,CI,,right,True,0.6790777000132948,False,,,,True,0.049999999999999996,,,
,,,21,WM_probe,CI,,2,True,1.7530667998362333,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,22,2IFC,SC,,left,True,0.20247099990956485,False,,,,True,0.03971641173621406,,,
,,,22,WM_probe,SC,,3,False,1.5938265000004321,False,,,,False,,4.0,0.0,1.0
00218,1.0,1.0,23,2IFC,SC,,right,True,0.16564140003174543,False,,,,True,0.031547867224009644,,,
,,,23,WM_probe,SC,,3,False,1.6207371999043971,False,,,,False,,4.0,0.0,1.0
00218,1.0,1.0,24,2IFC,CC,,left,True,0.3905034000054002,False,,,,True,0.049999999999999996,,,
,,,24,WM_probe,CC,,2,True,1.612853900063783,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,25,2IFC,SC,,left,True,0.2942081999499351,False,,,,True,0.031547867224009644,,,
,,,25,WM_probe,SC,,1,False,1.7097473999019712,False,,,,False,,2.0,0.0,1.0
00218,1.0,1.0,26,2IFC,CI,,right,False,0.38290819991379976,False,,,,False,0.03971641173621406,,,
,,,26,WM_probe,CI,,1,True,1.5555322000291198,False,,,,True,,1.0,0.0,0.0
00218,1.0,1.0,27,2IFC,SC,,left,True,0.37335340003483,False,,,,True,0.031547867224009644,,,
,,,27,WM_probe,SC,,3,True,2.206987999845296,False,,,,True,,3.0,0.0,0.0
00218,1.0,1.0,28,2IFC,SC,,right,False,0.7355072998907417,False,,,,False,0.025059361681363596,,,
,,,28,WM_probe,SC,,4,False,1.4664025001693517,False,,,,False,,3.0,1.0,0.0
00218,1.0,1.0,29,2IFC,CI,,left,True,0.8198645000811666,False,,,,True,0.049999999999999996,,,
,,,29,WM_probe,CI,,4,False,1.6800547000020742,False,,,,False,,3.0,0.0,0.0
00218,1.0,1.0,30,2IFC,CI,,left,True,0.2833386999554932,False,,,,True,0.049999999999999996,,,
,,,30,WM_probe,CI,,2,True,1.6659159001428634,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,31,2IFC,CI,,right,True,0.2546964001376182,False,,,,True,0.049999999999999996,,,
,,,31,WM_probe,CI,,4,False,2.327672600047663,False,,,,False,,2.0,0.0,0.0
00218,1.0,1.0,32,2IFC,SC,,right,True,0.38735620002262294,False,,,,True,0.031547867224009644,,,
,,,32,WM_probe,SC,,2,True,1.1190152999479324,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,33,2IFC,SC,,right,False,0.38899119989946485,False,,,,False,0.031547867224009644,,,
,,,33,WM_probe,SC,,1,True,2.1239175000227988,False,,,,True,,1.0,0.0,0.0
00218,1.0,1.0,34,2IFC,CC,,right,True,0.47358350013382733,False,,,,True,0.03971641173621406,,,
,,,34,WM_probe,CC,,4,False,1.0385970999486744,False,,,,False,,1.0,0.0,0.0
00218,1.0,1.0,35,2IFC,CC,,left,True,0.32546989992260933,False,,,,True,0.03971641173621406,,,
,,,35,WM_probe,CC,,3,False,2.229354599956423,False,,,,False,,1.0,0.0,0.0
00218,1.0,1.0,36,2IFC,SC,,right,True,0.4725000001490116,False,,,,True,0.03971641173621406,,,
,,,36,WM_probe,SC,,2,True,0.9898322001099586,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,37,2IFC,SC,,right,True,0.5391969999764115,False,,,,True,0.03971641173621406,,,
,,,37,WM_probe,SC,,1,False,1.8843209000770003,False,,,,False,,2.0,1.0,0.0
00218,1.0,1.0,38,2IFC,CC,,right,True,0.2787442000117153,False,,,,True,0.03971641173621406,,,
,,,38,WM_probe,CC,,3,True,1.622101299930364,False,,,,True,,3.0,0.0,0.0
00218,1.0,1.0,39,2IFC,CC,,right,False,0.42773909983225167,False,,,,False,0.031547867224009644,,,
,,,39,WM_probe,CC,,3,True,1.8050265000201762,False,,,,True,,3.0,0.0,0.0
00218,1.0,1.0,40,2IFC,CI,,right,False,0.6698360999580473,False,,,,False,0.03971641173621406,,,
,,,40,WM_probe,CI,,4,True,1.7134121998678893,False,,,,True,,4.0,0.0,0.0
00218,1.0,1.0,41,2IFC,CI,,right,True,0.24581839982420206,False,,,,True,0.049999999999999996,,,
,,,41,WM_probe,CI,,2,True,2.105160400038585,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,42,2IFC,CI,,right,True,0.34334909985773265,False,,,,True,0.049999999999999996,,,
,,,42,WM_probe,CI,,1,True,2.215294900117442,False,,,,True,,1.0,0.0,0.0
00218,1.0,1.0,43,2IFC,CC,,right,True,0.565813299966976,False,,,,True,0.03971641173621406,,,
,,,43,WM_probe,CC,,3,False,2.227828999981284,False,,,,False,,2.0,0.0,0.0
00218,1.0,1.0,44,2IFC,CC,,right,True,0.6492188998963684,False,,,,True,0.03971641173621406,,,
,,,44,WM_probe,CC,,2,True,1.2763441000133753,False,,,,True,,2.0,0.0,0.0
00218,1.0,1.0,45,2IFC,CI,,right,False,0.6363098998554051,False,,,,False,0.049999999999999996,,,
