Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00210,1.0,2.0,1,2IFC,CI,,right,True,0.8888648999854922,False,,,,True,0.049999999999999996,,,
,,,1,WM_probe,CI,,no_response,False,,True,,,,False,,3.0,0.0,0.0
00210,1.0,2.0,2,2IFC,SC,,right,True,0.4400512999854982,False,,,,True,0.049999999999999996,,,
,,,2,WM_probe,SC,,2,True,1.542493499815464,False,,,,True,,2.0,0.0,0.0
00210,1.0,2.0,3,2IFC,CI,,right,True,0.5340963997878134,False,,,,True,0.03971641173621406,,,
,,,3,WM_probe,CI,,4,True,1.311820900067687,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,4,2IFC,SC,,left,True,0.5398415001109242,False,,,,True,0.03971641173621406,,,
,,,4,WM_probe,SC,,2,False,1.4740399001166224,False,,,,False,,1.0,1.0,0.0
00210,1.0,2.0,5,2IFC,CI,,right,True,0.33995069982483983,False,,,,True,0.031547867224009644,,,
,,,5,WM_probe,CI,,1,False,1.3837027000263333,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,6,2IFC,SC,,right,True,0.3152369000017643,False,,,,True,0.031547867224009644,,,
,,,6,WM_probe,SC,,4,False,1.6038542003370821,False,,,,False,,3.0,1.0,0.0
00210,1.0,2.0,7,2IFC,SC,,right,True,0.19723019981756806,False,,,,True,0.025059361681363596,,,
,,,7,WM_probe,SC,,2,True,1.59410999994725,False,,,,True,,2.0,0.0,0.0
00210,1.0,2.0,8,2IFC,SC,,right,False,0.35554519994184375,False,,,,False,0.019905358527674843,,,
,,,8,WM_probe,SC,,4,True,1.4186739004217088,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,9,2IFC,CI,,right,False,0.12081240024417639,False,,,,False,0.025059361681363596,,,
,,,9,WM_probe,CI,,2,False,1.5578502998687327,False,,,,False,,1.0,0.0,0.0
00210,1.0,2.0,10,2IFC,CI,,right,False,0.5116520998999476,False,,,,False,0.031547867224009644,,,
,,,10,WM_probe,CI,,4,False,1.0503473998978734,False,,,,False,,2.0,0.0,0.0
00210,1.0,2.0,11,2IFC,CC,,right,True,0.5147615000605583,False,,,,True,0.049999999999999996,,,
,,,11,WM_probe,CC,,4,True,1.8978492999449372,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,12,2IFC,SC,,left,False,0.4200635999441147,False,,,,False,0.025059361681363596,,,
,,,12,WM_probe,SC,,2,False,1.8358049998059869,False,,,,False,,3.0,1.0,0.0
00210,1.0,2.0,13,2IFC,CI,,right,True,0.41815950023010373,False,,,,True,0.03971641173621406,,,
,,,13,WM_probe,CI,,4,True,1.6593314004130661,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,14,2IFC,CC,,left,True,0.5006319000385702,False,,,,True,0.03971641173621406,,,
,,,14,WM_probe,CC,,4,False,1.6387205999344587,False,,,,False,,2.0,0.0,0.0
00210,1.0,2.0,15,2IFC,CC,,right,True,0.8327152002602816,False,,,,True,0.031547867224009644,,,
,,,15,WM_probe,CC,,4,False,2.013956699986011,False,,,,False,,2.0,0.0,0.0
00210,1.0,2.0,16,2IFC,CI,,left,True,0.6504879998974502,False,,,,True,0.03971641173621406,,,
,,,16,WM_probe,CI,,3,True,2.235225500073284,False,,,,True,,3.0,0.0,0.0
00210,1.0,2.0,17,2IFC,CC,,right,True,0.36448949994519353,False,,,,True,0.025059361681363596,,,
,,,17,WM_probe,CC,,4,False,1.3982640998438,False,,,,False,,1.0,0.0,0.0
00210,1.0,2.0,18,2IFC,CC,,left,True,0.5067719002254307,False,,,,True,0.019905358527674843,,,
,,,18,WM_probe,CC,,4,False,2.165055400226265,False,,,,False,,3.0,0.0,0.0
00210,1.0,2.0,19,2IFC,CI,,right,True,0.5153349000029266,False,,,,True,0.03971641173621406,,,
,,,19,WM_probe,CI,,4,True,1.4095461997203529,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,20,2IFC,SC,,left,True,0.5219588000327349,False,,,,True,0.031547867224009644,,,
,,,20,WM_probe,SC,,4,False,1.8043356998823583,False,,,,False,,2.0,1.0,0.0
00210,1.0,2.0,21,2IFC,SC,,right,False,0.5573595999740064,False,,,,False,0.031547867224009644,,,
,,,21,WM_probe,SC,,4,True,1.8928588000126183,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,22,2IFC,CC,,left,True,0.4633113997988403,False,,,,True,0.01581138830084188,,,
,,,22,WM_probe,CC,,3,False,1.799363899976015,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,23,2IFC,CI,,right,False,0.3493287996388972,False,,,,False,0.031547867224009644,,,
,,,23,WM_probe,CI,,4,True,1.5270682997070253,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,24,2IFC,SC,,right,True,0.33859549975022674,False,,,,True,0.03971641173621406,,,
,,,24,WM_probe,SC,,2,False,2.108300299849361,False,,,,False,,3.0,0.0,1.0
00210,1.0,2.0,25,2IFC,CC,,right,True,0.11811379995197058,False,,,,True,0.012559432157547883,,,
,,,25,WM_probe,CC,,1,True,1.633417199831456,False,,,,True,,1.0,0.0,0.0
00210,1.0,2.0,26,2IFC,CI,,left,True,0.46123440004885197,False,,,,True,0.03971641173621406,,,
,,,26,WM_probe,CI,,2,False,1.7487495001405478,False,,,,False,,3.0,0.0,0.0
00210,1.0,2.0,27,2IFC,SC,,left,False,0.3876939001493156,False,,,,False,0.03971641173621406,,,
,,,27,WM_probe,SC,,2,True,1.9577593998983502,False,,,,True,,2.0,0.0,0.0
00210,1.0,2.0,28,2IFC,CC,,right,False,0.59850940015167,False,,,,False,0.009976311574844382,,,
,,,28,WM_probe,CC,,4,False,1.8134384001605213,False,,,,False,,3.0,0.0,0.0
00210,1.0,2.0,29,2IFC,CC,,right,False,0.6254945998080075,False,,,,False,0.012559432157547883,,,
,,,29,WM_probe,CC,,2,False,2.268094800412655,False,,,,False,,1.0,0.0,0.0
00210,1.0,2.0,30,2IFC,SC,,left,True,0.4893148001283407,False,,,,True,0.049999999999999996,,,
,,,30,WM_probe,SC,,3,False,1.441800500266254,False,,,,False,,4.0,0.0,1.0
00210,1.0,2.0,31,2IFC,SC,,right,True,0.6185432001948357,False,,,,True,0.049999999999999996,,,
,,,31,WM_probe,SC,,4,True,1.6701639001257718,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,32,2IFC,CI,,left,True,0.6197114000096917,False,,,,True,0.03971641173621406,,,
,,,32,WM_probe,CI,,1,False,1.7043007002212107,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,33,2IFC,CC,,right,False,0.46749800024554133,False,,,,False,0.01581138830084188,,,
,,,33,WM_probe,CC,,2,True,1.9157228996045887,False,,,,True,,2.0,0.0,0.0
00210,1.0,2.0,34,2IFC,CI,,right,True,0.4423241997137666,False,,,,True,0.03971641173621406,,,
,,,34,WM_probe,CI,,4,True,1.1330009000375867,False,,,,True,,4.0,0.0,0.0
00210,1.0,2.0,35,2IFC,CC,,right,False,0.5667298999615014,False,,,,False,0.019905358527674843,,,
,,,35,WM_probe,CC,,3,False,1.7489872998557985,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,36,2IFC,CI,,right,True,0.6081288997083902,False,,,,True,0.031547867224009644,,,
,,,36,WM_probe,CI,,4,False,1.9673839998431504,False,,,,False,,1.0,0.0,0.0
00210,1.0,2.0,37,2IFC,CC,,right,True,0.5548422001302242,False,,,,True,0.025059361681363596,,,
,,,37,WM_probe,CC,,3,False,1.7479615001939237,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,38,2IFC,CI,,right,True,0.5837673000060022,False,,,,True,0.031547867224009644,,,
,,,38,WM_probe,CI,,1,False,1.9084728001616895,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,39,2IFC,SC,,right,True,0.6022944999858737,False,,,,True,0.049999999999999996,,,
,,,39,WM_probe,SC,,4,False,1.9103639996610582,False,,,,False,,3.0,1.0,0.0
00210,1.0,2.0,40,2IFC,CI,,right,False,0.4689976000227034,False,,,,False,0.031547867224009644,,,
,,,40,WM_probe,CI,,2,False,1.421307799872011,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,41,2IFC,CI,,left,True,0.420633299741894,False,,,,True,0.03971641173621406,,,
,,,41,WM_probe,CI,,1,False,1.5826570000499487,False,,,,False,,4.0,0.0,0.0
00210,1.0,2.0,42,2IFC,CC,,right,True,0.3686834000982344,False,,,,True,0.025059361681363596,,,
,,,42,WM_probe,CC,,4,False,1.526066799648106,False,,,,False,,2.0,0.0,0.0
00210,1.0,2.0,43,2IFC,CI,,left,False,0.778596299700439,False,,,,False,0.03971641173621406,,,
,,,43,WM_probe,CI,,3,True,1.870555100031197,False,,,,True,,3.0,0.0,0.0
00210,1.0,2.0,44,2IFC,CC,,left,True,0.5642413999885321,False,,,,True,0.025059361681363596,,,
,,,44,WM_probe,CC,,3,False,1.778429999947548,False,,,,False,,1.0,0.0,0.0
00210,1.0,2.0,45,2IFC,SC,,right,True,0.6752873002551496,False,,,,True,0.03971641173621406,,,
,,,45,WM_probe,SC,,3,False,1.9316667998209596,False,,,,False,,4.0,1.0,0.0
00210,1.0,2.0,46,2IFC,SC,,right,True,0.49069370003417134,False,,,,True,0.03971641173621406,,,
,,,46,WM_probe,SC,,4,False,2.223091300111264,False,,,,False,,3.0,1.0,0.0
00210,1.0,2.0,47,2IFC,CC,,left,True,0.8855396001599729,False,,,,True,0.019905358527674843,,,
