Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
226,1.0,3.0,1,2IFC,CC,,no_response,False,,True,right,0.00032739993184804916,False,False,0.049999999999999996,,,
,,,1,WM_probe,CC,,no_response,False,,True,,,,False,,2.0,0.0,0.0
226,1.0,3.0,2,2IFC,CC,,no_response,False,,True,right,0.00030360021628439426,False,False,0.06294627058970836,,,
,,,2,WM_probe,CC,,2,True,1.5445187999866903,False,,,,True,,2.0,0.0,0.0
226,1.0,3.0,3,2IFC,CC,,right,True,0.42247860017232597,False,,,,True,0.0792446596230557,,,
,,,3,WM_probe,CC,,1,False,1.9387860000133514,False,,,,False,,4.0,0.0,0.0
226,1.0,3.0,4,2IFC,SC,,right,True,0.2418244001455605,False,,,,True,0.049999999999999996,,,
,,,4,WM_probe,SC,,4,True,2.142282399814576,False,,,,True,,4.0,0.0,0.0
226,1.0,3.0,5,2IFC,CC,,left,True,0.5310708999168128,False,,,,True,0.06294627058970836,,,
,,,5,WM_probe,CC,,4,False,1.6086736000142992,False,,,,False,,2.0,0.0,0.0
226,1.0,3.0,6,2IFC,CC,,left,True,0.37607769994065166,False,,,,True,0.06294627058970836,,,
,,,6,WM_probe,CC,,2,False,1.7243466000072658,False,,,,False,,4.0,0.0,0.0
226,1.0,3.0,7,2IFC,CI,,left,True,0.2196995997801423,False,,,,True,0.049999999999999996,,,
,,,7,WM_probe,CI,,2,True,1.3215101999230683,False,,,,True,,2.0,0.0,0.0
226,1.0,3.0,8,2IFC,CI,,left,True,0.48071060003712773,False,,,,True,0.03971641173621406,,,
,,,8,WM_probe,CI,,4,False,1.3655902000609785,False,,,,False,,3.0,0.0,0.0
226,1.0,3.0,9,2IFC,CC,,left,True,0.4360720000695437,False,,,,True,0.06294627058970836,,,
,,,9,WM_probe,CC,,2,True,1.3693806999363005,False,,,,True,,2.0,0.0,0.0
226,1.0,3.0,10,2IFC,SC,,right,True,0.37610529991798103,False,,,,True,0.03971641173621406,,,
,,,10,WM_probe,SC,,2,False,1.7099951000418514,False,,,,False,,1.0,1.0,0.0
226,1.0,3.0,11,2IFC,CC,,right,False,0.7706357999704778,False,,,,False,0.049999999999999996,,,
,,,11,WM_probe,CC,,4,False,2.494221800006926,False,,,,False,,3.0,0.0,0.0
226,1.0,3.0,12,2IFC,CI,,right,True,0.3989357000682503,False,,,,True,0.031547867224009644,,,
,,,12,WM_probe,CI,,4,True,1.8532264998648316,False,,,,True,,4.0,0.0,0.0
226,1.0,3.0,13,2IFC,SC,,no_response,False,,True,left,0.00035710004158318043,True,True,0.031547867224009644,,,
,,,13,WM_probe,SC,,4,True,1.2422401001676917,False,,,,True,,4.0,0.0,0.0
226,1.0,3.0,14,2IFC,SC,,left,True,0.9338817000389099,False,,,,True,0.03971641173621406,,,
,,,14,WM_probe,SC,,4,False,1.60249980003573,False,,,,False,,2.0,1.0,0.0
226,1.0,3.0,15,2IFC,CI,,right,True,0.7249763000290841,False,,,,True,0.025059361681363596,,,
,,,15,WM_probe,CI,,2,True,1.4753555001225322,False,,,,True,,2.0,0.0,0.0
226,1.0,3.0,16,2IFC,SC,,right,False,0.6576125998981297,False,,,,False,0.03971641173621406,,,
,,,16,WM_probe,SC,,no_response,False,,True,4,0.00037349993363022804,True,True,,4.0,0.0,0.0
226,1.0,3.0,17,2IFC,SC,,right,False,0.7132731000892818,False,,,,False,0.049999999999999996,,,
,,,17,WM_probe,SC,,2,False,1.7349822001997381,False,,,,False,,1.0,1.0,0.0
226,1.0,3.0,18,2IFC,SC,,right,True,0.534759399946779,False,,,,True,0.06294627058970836,,,
,,,18,WM_probe,SC,,4,False,1.6786177000030875,False,,,,False,,1.0,1.0,0.0
226,1.0,3.0,19,2IFC,CC,,left,True,0.6570439001079649,False,,,,True,0.06294627058970836,,,
,,,19,WM_probe,CC,,4,True,1.0382515999954194,False,,,,True,,4.0,0.0,0.0
226,1.0,3.0,20,2IFC,CC,,left,True,0.412995700025931,False,,,,True,0.06294627058970836,,,
,,,20,WM_probe,CC,,4,False,2.1066811000928283,False,,,,False,,1.0,0.0,0.0
226,1.0,3.0,21,2IFC,CI,,right,False,0.6150269000791013,False,,,,False,0.019905358527674843,,,
,,,21,WM_probe,CI,,1,True,1.6880455000791699,False,,,,True,,1.0,0.0,0.0
226,1.0,3.0,22,2IFC,CI,,no_response,False,,True,right,0.00043620006181299686,False,False,0.025059361681363596,,,
,,,22,WM_probe,CI,,3,True,1.261465199990198,False,,,,True,,3.0,0.0,0.0
226,1.0,3.0,23,2IFC,CI,,left,True,0.7843807998578995,False,,,,True,0.031547867224009644,,,
,,,23,WM_probe,CI,,4,True,1.3594194001052529,False,,,,True,,4.0,0.0,0.0
226,1.0,3.0,24,2IFC,CC,,right,True,0.5001972001045942,False,,,,True,0.06294627058970836,,,
,,,24,WM_probe,CC,,3,False,1.6738599999807775,False,,,,False,,4.0,0.0,0.0
226,1.0,3.0,25,2IFC,CI,,right,False,0.5669744999613613,False,,,,False,0.031547867224009644,,,
,,,25,WM_probe,CI,,4,False,1.72856289986521,False,,,,False,,2.0,0.0,0.0
226,1.0,3.0,26,2IFC,SC,,right,True,0.4579684000927955,False,,,,True,0.06294627058970836,,,
,,,26,WM_probe,SC,,3,False,1.888675699941814,False,,,,False,,2.0,1.0,0.0
226,1.0,3.0,27,2IFC,CI,,right,True,0.4496912001632154,False,,,,True,0.03971641173621406,,,
,,,27,WM_probe,CI,,3,False,1.8224104999098927,False,,,,False,,4.0,0.0,0.0
226,1.0,3.0,28,2IFC,CC,,left,True,0.6383551000617445,False,,,,True,0.049999999999999996,,,
,,,28,WM_probe,CC,,4,False,1.4764074000995606,False,,,,False,,1.0,0.0,0.0
226,1.0,3.0,29,2IFC,CC,,right,True,0.5412695999257267,False,,,,True,0.049999999999999996,,,
,,,29,WM_probe,CC,,3,False,1.673816000111401,False,,,,False,,4.0,0.0,0.0
226,1.0,3.0,30,2IFC,SC,,right,True,0.4779191000852734,False,,,,True,0.06294627058970836,,,
,,,30,WM_probe,SC,,4,False,2.0982784000225365,False,,,,False,,1.0,1.0,0.0
226,1.0,3.0,31,2IFC,CC,,right,True,0.5265198999550194,False,,,,True,0.049999999999999996,,,
,,,31,WM_probe,CC,,3,True,1.2771318000741303,False,,,,True,,3.0,0.0,0.0
226,1.0,3.0,32,2IFC,CC,,right,False,0.6306662999559194,False,,,,False,0.03971641173621406,,,
,,,32,WM_probe,CC,,4,True,1.0790228999685496,False,,,,True,,4.0,0.0,0.0
226,1.0,3.0,33,2IFC,CI,,right,True,0.39590170001611114,False,,,,True,0.03971641173621406,,,
,,,33,WM_probe,CI,,4,False,1.7850405001081526,False,,,,False,,1.0,0.0,0.0
226,1.0,3.0,34,2IFC,SC,,right,True,0.31095920014195144,False,,,,True,0.049999999999999996,,,
,,,34,WM_probe,SC,,2,True,1.0484998000320047,False,,,,True,,2.0,0.0,0.0
226,1.0,3.0,35,2IFC,CC,,right,True,0.29834880004636943,False,,,,True,0.049999999999999996,,,
,,,35,WM_probe,CC,,1,True,1.4613403999246657,False,,,,True,,1.0,0.0,0.0
226,1.0,3.0,36,2IFC,SC,,right,True,0.6891245001461357,False,,,,True,0.049999999999999996,,,
,,,36,WM_probe,SC,,3,False,1.5420742998830974,False,,,,False,,2.0,1.0,0.0
226,1.0,3.0,37,2IFC,CC,,right,True,0.49256930011324584,False,,,,True,0.049999999999999996,,,
,,,37,WM_probe,CC,,3,True,1.1285803001374006,False,,,,True,,3.0,0.0,0.0
226,1.0,3.0,38,2IFC,SC,,right,True,0.5406645000912249,False,,,,True,0.049999999999999996,,,
,,,38,WM_probe,SC,,1,False,1.9794448998291045,False,,,,False,,3.0,1.0,0.0
226,1.0,3.0,39,2IFC,CI,,no_response,False,,True,,,,False,0.03971641173621406,,,
,,,39,WM_probe,CI,,no_response,False,,True,,,,False,,2.0,0.0,0.0
