Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
226,1.0,2.0,1,2IFC,SC,,no_response,False,,True,right,0.028130799997597933,False,False,0.049999999999999996,,,
,,,1,WM_probe,SC,,4,True,1.660300200106576,False,,,,True,,4.0,0.0,0.0
226,1.0,2.0,2,2IFC,CC,,right,False,0.5655494998209178,False,,,,False,0.049999999999999996,,,
,,,2,WM_probe,CC,,3,False,1.7442692001350224,False,,,,False,,1.0,0.0,0.0
226,1.0,2.0,3,2IFC,SC,,right,True,0.37305350019596517,False,,,,True,0.06294627058970836,,,
,,,3,WM_probe,SC,,2,True,1.500226000091061,False,,,,True,,2.0,0.0,0.0
226,1.0,2.0,4,2IFC,CI,,right,True,0.44982349989004433,False,,,,True,0.049999999999999996,,,
,,,4,WM_probe,CI,,1,True,1.9218957999255508,False,,,,True,,1.0,0.0,0.0
226,1.0,2.0,5,2IFC,CC,,left,True,0.18307440006174147,False,,,,True,0.06294627058970836,,,
,,,5,WM_probe,CC,,1,False,1.7213161999825388,False,,,,False,,3.0,0.0,0.0
226,1.0,2.0,6,2IFC,SC,,left,True,0.8024479998275638,False,,,,True,0.049999999999999996,,,
,,,6,WM_probe,SC,,3,False,1.988310200162232,False,,,,False,,2.0,1.0,0.0
226,1.0,2.0,7,2IFC,SC,,right,True,0.3703189000952989,False,,,,True,0.049999999999999996,,,
,,,7,WM_probe,SC,,1,True,1.0371050001122057,False,,,,True,,1.0,0.0,0.0
226,1.0,2.0,8,2IFC,CC,,right,True,0.4027864998206496,False,,,,True,0.049999999999999996,,,
,,,8,WM_probe,CC,,3,False,2.0196366999298334,False,,,,False,,2.0,0.0,0.0
226,1.0,2.0,9,2IFC,CI,,right,False,0.6815267000347376,False,,,,False,0.03971641173621406,,,
,,,9,WM_probe,CI,,1,True,1.7362034001853317,False,,,,True,,1.0,0.0,0.0
226,1.0,2.0,10,2IFC,SC,,left,True,0.559437399962917,False,,,,True,0.049999999999999996,,,
,,,10,WM_probe,SC,,1,True,1.9213748001493514,False,,,,True,,1.0,0.0,0.0
226,1.0,2.0,11,2IFC,CC,,right,True,0.3598937999922782,False,,,,True,0.049999999999999996,,,
,,,11,WM_probe,CC,,1,True,2.0763647998683155,False,,,,True,,1.0,0.0,0.0
226,1.0,2.0,12,2IFC,CC,,left,True,0.39886690001003444,False,,,,True,0.049999999999999996,,,
,,,12,WM_probe,CC,,3,True,1.885315699968487,False,,,,True,,3.0,0.0,0.0
226,1.0,2.0,13,2IFC,CI,,left,True,0.285373899852857,False,,,,True,0.049999999999999996,,,
,,,13,WM_probe,CI,,3,False,2.6823286002036184,False,,,,False,,1.0,0.0,0.0
226,1.0,2.0,14,2IFC,CC,,left,True,0.23731380002573133,False,,,,True,0.03971641173621406,,,
,,,14,WM_probe,CC,,1,True,1.9423960000276566,False,,,,True,,1.0,0.0,0.0
226,1.0,2.0,15,2IFC,SC,,right,True,0.32179799978621304,False,,,,True,0.03971641173621406,,,
,,,15,WM_probe,SC,,1,False,1.6450575001072139,False,,,,False,,4.0,0.0,1.0
226,1.0,2.0,16,2IFC,CI,,right,True,0.17696029995568097,False,,,,True,0.049999999999999996,,,
,,,16,WM_probe,CI,,1,False,2.0769449998624623,False,,,,False,,3.0,0.0,0.0
226,1.0,2.0,17,2IFC,CI,,right,True,0.27271439996547997,False,,,,True,0.049999999999999996,,,
,,,17,WM_probe,CI,,no_response,False,,True,3,0.0003817998804152012,True,True,,3.0,0.0,0.0
226,1.0,2.0,18,2IFC,CI,,left,True,0.4411998998839408,False,,,,True,0.03971641173621406,,,
,,,18,WM_probe,CI,,3,False,1.5879178000614047,False,,,,False,,4.0,0.0,0.0
226,1.0,2.0,19,2IFC,CC,,right,True,0.9390459000132978,False,,,,True,0.03971641173621406,,,
,,,19,WM_probe,CC,,2,False,2.609910000115633,False,,,,False,,1.0,0.0,0.0
226,1.0,2.0,20,2IFC,SC,,left,True,0.19437059992924333,False,,,,True,0.03971641173621406,,,
,,,20,WM_probe,SC,,4,True,1.8924981001764536,False,,,,True,,4.0,0.0,0.0
226,1.0,2.0,21,2IFC,CI,,no_response,False,,True,left,0.0004461999051272869,True,True,0.03971641173621406,,,
,,,21,WM_probe,CI,,1,False,1.5487390998750925,False,,,,False,,3.0,0.0,0.0
226,1.0,2.0,22,2IFC,CI,,right,True,0.3389204000122845,False,,,,True,0.049999999999999996,,,
,,,22,WM_probe,CI,,1,True,1.381454800022766,False,,,,True,,1.0,0.0,0.0
226,1.0,2.0,23,2IFC,CC,,left,True,0.7511174001265317,False,,,,True,0.03971641173621406,,,
,,,23,WM_probe,CC,,4,True,1.5769201000221074,False,,,,True,,4.0,0.0,0.0
226,1.0,2.0,24,2IFC,SC,,no_response,False,,True,,,,False,0.03971641173621406,,,
,,,24,WM_probe,SC,,3,False,1.4268618000205606,False,,,,False,,4.0,1.0,0.0
226,1.0,2.0,25,2IFC,CI,,left,True,0.6609479000326246,False,,,,True,0.049999999999999996,,,
,,,25,WM_probe,CI,,2,True,2.080143600003794,False,,,,True,,2.0,0.0,0.0
