Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
00224,1.0,1.0,1,2IFC,CI,,left,True,0.9506018001120538,False,,,,True,0.049999999999999996,,,
,,,1,WM_probe,CI,,2,True,1.3277819000650197,False,,,,True,,2.0,0.0,0.0
00224,1.0,1.0,2,2IFC,CI,,right,True,0.8984852000139654,False,,,,True,0.03971641173621406,,,
,,,2,WM_probe,CI,,3,True,2.4189723001327366,False,,,,True,,3.0,0.0,0.0
00224,1.0,1.0,3,2IFC,CC,,right,True,0.42845089989714324,False,,,,True,0.049999999999999996,,,
,,,3,WM_probe,CC,,4,False,2.336466799955815,False,,,,False,,1.0,0.0,0.0
00224,1.0,1.0,4,2IFC,CI,,right,True,0.37037090002559125,False,,,,True,0.031547867224009644,,,
,,,4,WM_probe,CI,,3,False,0.9558030001353472,False,,,,False,,4.0,0.0,0.0
00224,1.0,1.0,5,2IFC,SC,,left,True,0.4574951999820769,False,,,,True,0.049999999999999996,,,
,,,5,WM_probe,SC,,2,False,2.2988875000737607,False,,,,False,,4.0,1.0,0.0
00224,1.0,1.0,6,2IFC,CC,,right,True,0.4819572998676449,False,,,,True,0.03971641173621406,,,
,,,6,WM_probe,CC,,3,True,1.1670470000244677,False,,,,True,,3.0,0.0,0.0
00224,1.0,1.0,7,2IFC,CI,,no_response,False,,True,left,0.00044769980013370514,False,False,0.025059361681363596,,,
,,,7,WM_probe,CI,,3,False,1.128303799778223,False,,,,False,,2.0,0.0,0.0
00224,1.0,1.0,8,2IFC,SC,,right,True,0.35287389997392893,False,,,,True,0.03971641173621406,,,
,,,8,WM_probe,SC,,4,True,1.9850041000172496,False,,,,True,,4.0,0.0,0.0
00224,1.0,1.0,9,2IFC,CI,,left,True,0.32563679991289973,False,,,,True,0.031547867224009644,,,
,,,9,WM_probe,CI,,4,True,1.9040024001151323,False,,,,True,,4.0,0.0,0.0
00224,1.0,1.0,10,2IFC,CC,,left,True,0.43765300000086427,False,,,,True,0.031547867224009644,,,
,,,10,WM_probe,CC,,3,True,1.0138010999653488,False,,,,True,,3.0,0.0,0.0
00224,1.0,1.0,11,2IFC,CI,,right,True,0.3662370000965893,False,,,,True,0.031547867224009644,,,
,,,11,WM_probe,CI,,2,True,2.3504667000379413,False,,,,True,,2.0,0.0,0.0
