Participant,Day,SessionBlock,Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
222,1.0,1.0,1,2IFC,CI,,no_response,False,,True,,,,False,0.049999999999999996,,,
,,,1,WM_probe,CI,,no_response,False,,True,,,,False,,1.0,0.0,0.0
222,1.0,1.0,2,2IFC,SC,,no_response,False,,True,,,,False,0.049999999999999996,,,
,,,2,WM_probe,SC,,2,False,2.0620523001998663,False,,,,False,,4.0,0.0,1.0
222,1.0,1.0,3,2IFC,CI,,no_response,False,,True,left,0.0004002999048680067,False,False,0.06294627058970836,,,
,,,3,WM_probe,CI,,no_response,False,,True,2,0.25324070011265576,False,False,,1.0,0.0,0.0
222,1.0,1.0,4,2IFC,CC,,no_response,False,,True,,,,False,0.049999999999999996,,,
,,,4,WM_probe,CC,,2,True,0.47080680006183684,False,,,,True,,2.0,0.0,0.0
222,1.0,1.0,5,2IFC,SC,,right,False,0.9531127999071032,False,,,,False,0.06294627058970836,,,
,,,5,WM_probe,SC,,no_response,False,,True,,,,False,,1.0,0.0,0.0
222,1.0,1.0,6,2IFC,CC,,no_response,False,,True,left,0.0003198999911546707,False,False,0.06294627058970836,,,
,,,6,WM_probe,CC,,no_response,False,,True,,,,False,,3.0,0.0,0.0
222,1.0,1.0,7,2IFC,CC,,no_response,False,,True,left,0.00029949983581900597,False,False,0.0792446596230557,,,
,,,7,WM_probe,CC,,1,False,2.9961448998656124,False,,,,False,,2.0,0.0,0.0
222,1.0,1.0,8,2IFC,SC,,left,False,0.7738987999036908,False,,,,False,0.0792446596230557,,,
,,,8,WM_probe,SC,,2,True,2.1697745001874864,False,,,,True,,2.0,0.0,0.0
222,1.0,1.0,9,2IFC,CC,,no_response,False,,True,right,0.0003208001144230366,False,False,0.09976311574844403,,,
,,,9,WM_probe,CC,,1,False,2.0870594000443816,False,,,,False,,4.0,0.0,0.0
222,1.0,1.0,10,2IFC,CI,,no_response,False,,True,left,0.00032379990443587303,True,True,0.0792446596230557,,,
,,,10,WM_probe,CI,,1,False,2.381285100011155,False,,,,False,,4.0,0.0,0.0
222,1.0,1.0,11,2IFC,CC,,left,False,0.9396439001429826,False,,,,False,0.12559432157547906,,,
,,,11,WM_probe,CC,,2,False,2.774397199973464,False,,,,False,,4.0,0.0,0.0
222,1.0,1.0,12,2IFC,SC,,left,True,0.940287800040096,False,,,,True,0.09976311574844403,,,
,,,12,WM_probe,SC,,2,False,2.5250528999604285,False,,,,False,,4.0,0.0,1.0
