Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,right,True,0.4480077000334859,False,,,,True,0.049999999999999996,,,
1,WM_probe,CI,,4,True,1.3738862997852266,False,,,,True,,4.0,0.0,0.0
2,2IFC,CC,,left,True,0.3603721000254154,False,,,,True,0.049999999999999996,,,
2,WM_probe,CC,,1,True,2.3228060002438724,False,,,,True,,1.0,0.0,0.0
3,2IFC,CC,,right,True,0.3403707002289593,False,,,,True,0.03971641173621406,,,
3,WM_probe,CC,,4,True,1.860853400081396,False,,,,True,,4.0,0.0,0.0
4,2IFC,CC,,left,True,0.4175485000014305,False,,,,True,0.031547867224009644,,,
4,WM_probe,CC,,1,True,2.230422599706799,False,,,,True,,1.0,0.0,0.0
5,2IFC,CC,,right,False,0.40021870005875826,False,,,,False,0.025059361681363596,,,
5,WM_probe,CC,,4,False,2.039687199983746,False,,,,False,,3.0,0.0,0.0
6,2IFC,SC,,left,True,0.44309950014576316,False,,,,True,0.049999999999999996,,,
6,WM_probe,SC,,4,True,1.6912708999589086,False,,,,True,,4.0,0.0,0.0
7,2IFC,CI,,right,True,0.28106149984523654,False,,,,True,0.03971641173621406,,,
7,WM_probe,CI,,2,True,1.5343418000265956,False,,,,True,,2.0,0.0,0.0
8,2IFC,SC,,left,True,0.3726387000642717,False,,,,True,0.03971641173621406,,,
8,WM_probe,SC,,3,True,2.0303352996706963,False,,,,True,,3.0,0.0,0.0
9,2IFC,CI,,right,True,0.389990400057286,False,,,,True,0.031547867224009644,,,
9,WM_probe,CI,,2,False,2.7032715999521315,False,,,,False,,1.0,0.0,0.0
10,2IFC,CC,,left,True,0.6676838998682797,False,,,,True,0.031547867224009644,,,
10,WM_probe,CC,,1,True,1.7351454999297857,False,,,,True,,1.0,0.0,0.0
11,2IFC,CC,,right,False,0.378502500243485,False,,,,False,0.031547867224009644,,,
11,WM_probe,CC,,4,True,2.4918677997775376,False,,,,True,,4.0,0.0,0.0
12,2IFC,CI,,right,True,0.34225030010566115,False,,,,True,0.025059361681363596,,,
12,WM_probe,CI,,2,True,2.0988338999450207,False,,,,True,,2.0,0.0,0.0
